ident;noi;wpela16;chom_mens;cal0;couple;age;age2;duree_ss_emploi;pas_diplome;nbmois_cho;nbmois_sal;ass;sexe;moins_30;entre_30_50;entre_50_65;AG;chemin_ass;nbmoischo_ant
14044817;01;783.95789604;503.66666667;444444444444;1;40;1600;7;0;12;0;1;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14044817;02;783.95789604;566.8;114444444444;1;39;1521;2;0;10;2;1;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;17
14044824;02;593.80273359;1891;441111111444;1;41;1681;2;0;5;7;0;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14044827;02;759.90585749;1420.8333333;111111444444;1;35;1225;0;0;6;6;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14044837;02;701.17804676;115;444111111111;1;36;1296;1;0;3;9;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14044859;01;604.90209993;894.41666667;444444444444;1;45;2025;4;1;12;0;0;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14044872;02;543.87394079;1091.5;444444444444;1;41;1681;2;0;12;0;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14044875;02;406.02265113;622.55555556;499944444444;0;56;3136;11;0;9;0;1;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14044885;01;1073.4819681;480.91666667;444444444444;0;45;2025;13;0;12;0;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14044886;01;868.80702562;893.16666667;444444444444;1;28;784;5;0;12;0;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14044889;01;2062.8174069;1330;411111111111;0;27;729;0;0;1;11;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14044892;02;676.28273833;1329.3333333;111111114441;1;59;3481;1;1;3;3.8901098901;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14044914;01;399.55962761;1547.7777778;444444444111;0;51;2601;1;0;9;3;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
14044934;01;692.05222009;13018.5;111111114444;1;57;3249;3;0;4;8;;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14044945;02;593.94922558;360.33333333;444444111111;1;35;1225;1;0;6;6;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14044946;01;718.77384597;579;441111441111;0;31;961;0;0;4;8;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14044952;01;1328.8830147;1415;411111111111;1;34;1156;0;0;1;11;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14044964;01;523.20622651;11296;411111111111;0;44;1936;0;0;1;10.725641026;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14044971;01;1174.4490273;2175.4;411111114444;0;53;2809;2;0;5;7;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
14044986;01;492.67386597;434;441111111111;0;55;3025;0;1;2;6.4615384615;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14044991;01;814.64989864;1618;111111411111;0;45;2025;1;0;1;11;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14044992;02;1513.7328182;1502.5;443334444441;1;26;676;1;0;8;1;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14044993;02;314.29214167;399;111144111111;1;50;2500;0;0;2;2.4263736264;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14044997;01;275.93886639;471.45454545;144444444444;1;30;900;2;0;11;1;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045005;01;391.46664015;598.41666667;444444444444;0;51;2601;2;0;12;0.1931623932;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14045007;01;610.645086;39776;415555555555;1;51;2601;2;0;1;0.9264957265;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045009;02;355.95100202;4199.5;441111111111;1;44;1936;1;0;2;1.358974359;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14045020;01;1071.9684535;4349.25;444411111111;1;55;3025;1;0;4;8;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14045024;01;1067.2182104;1886;411111111111;0;26;676;1;0;1;8.3658119658;0;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045025;01;858.85655813;424.81818182;444414444444;0;34;1156;1;1;11;1;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14045028;01;462.5789868;2804.75;444444444444;1;37;1369;2;0;12;1.2102564103;0;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14045034;01;777.52298611;1910.6666667;888888884448;0;61;3721;13;0;3;0;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045038;01;748.06299606;909.83333333;444444444444;0;61;3721;2;0;12;0;;1;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
14045044;01;515.2519136;67.833333333;444444444444;1;48;2304;4;0;12;0;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045050;02;445.78238619;1875.5;114444444444;1;25;625;2;1;10;1.9700854701;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045053;03;352.68504959;1323.5;111111141444;0;27;729;2;0;4;8;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14045057;01;987.7616247;1424.5555556;444444441114;1;47;2209;3;0;9;3;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045064;01;537.15358124;1588.5;777777777744;1;34;1156;7;0;2;4.4820512821;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045077;03;820.29635715;711.5;114444444444;0;43;1849;3;1;10;1.6393162393;0;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045096;02;456.45855951;1217;344411111144;1;56;3136;1;1;5;6;;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045107;02;249.04345519;1244;111111111144;1;54;2916;26;0;2;10;;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
14045108;01;910.87828063;2099.125;222244444444;1;28;784;2;0;8;0;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14045116;03;451.71569047;2651.5;444411111111;0;39;1521;0;0;4;8;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045151;02;731.30144485;1110.6363636;434444444444;1;46;2116;3;0;11;0;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045153;03;464.6282534;2882;119911111141;1;29;841;0;0;1;9;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045160;02;414.61270191;2818;111111111114;1;37;1369;0;0;1;11;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14045164;02;380.92378323;341.8;141441144777;1;44;1936;5;0;5;4;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045169;01;589.89730273;728.91666667;444444444444;0;41;1681;2;0;12;6.105982906;0;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
14045170;01;1084.8613477;793.33333333;444444444444;0;60;3600;5;1;12;0;0;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045175;02;194.75337055;1164.75;111144411114;1;38;1444;0;0;4;8;0;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;96
14045185;01;649.33965918;612;488888888888;0;49;2401;5;0;1;0;0;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045218;02;326.4046964;1792.1666667;111111444444;1;45;2025;2;0;6;5.9017094017;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14045222;01;386.85102734;757.25;111111114444;1;36;1296;0;0;4;8;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14045227;02;310.25993656;525.33333333;444222222222;1;43;1849;0;0;3;0;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14045235;01;340.91069219;1027.5;441111111111;1;34;1156;0;1;2;10;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045236;01;549.80520871;470.11111111;111444444444;0;37;1369;2;1;9;3;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;22
14045244;04;292.69013587;880;441111111111;0;25;625;0;0;2;10;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14045251;01;528.06859625;997.77777778;444444411441;0;40;1600;1;0;9;3;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14045266;02;290.68474896;1698.125;444444441111;1;55;3025;0;0;8;4;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045268;01;1544.013648;587;941111111111;1;57;3249;0;1;1;0.7982905983;;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045278;01;519.92729986;551;944444444444;0;55;3025;4;0;11;0;1;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045283;02;372.11296938;517.33333333;444444444111;1;25;625;1;0;9;2.0905982906;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045298;02;1437.8898197;216.08333333;444444444444;1;51;2601;2;0;12;1.9709401709;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045300;03;870.51056713;1687;444111111144;0;34;1156;1;0;5;7;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045301;02;790.91820722;773;411111111111;1;43;1849;0;0;1;11;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045305;01;612.03299314;383.88888889;444444411144;0;47;2209;5;0;9;3;1;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045332;01;1517.5819726;901.55555556;444444444111;1;52;2704;1;1;9;2.2538461538;;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14045332;03;1517.5819726;274;141441199999;0;29;841;1;0;3;4;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045344;02;458.44136755;840.08333333;444444444444;1;59;3481;2;0;12;2.4700854701;0;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045345;01;727.30208084;1017.2727273;444144444444;1;56;3136;4;1;11;1;;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
14045354;01;470.51843447;1235.3333333;333344444411;0;36;1296;1;0;6;2;0;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045367;01;545.76795656;477.66666667;444444444444;1;55;3025;5;0;12;0;1;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;56
14045367;02;545.76795656;885.25;111141111444;1;55;3025;0;1;4;8;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045368;01;2679.4604148;652.33333333;444111111111;1;27;729;1;0;3;9;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045373;01;503.59067477;1078.6666667;444444444444;1;48;2304;3;0;12;0.0717948718;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14045385;01;874.56458202;608;111111111114;1;41;1681;0;0;1;1.8043467643;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045385;02;874.56458202;312.08333333;444444444444;1;37;1369;3;0;12;8.4324786325;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045396;02;543.03555544;687;411111111111;1;58;3364;4;0;1;4.0962148962;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14045400;02;533.10151192;625.66666667;411111111144;1;38;1444;2;0;3;9;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045406;02;687.78840653;176;111411111111;1;46;2116;2;0;1;3.7841025641;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045411;02;542.13107988;747.66666667;444444111111;0;43;1849;1;0;6;6;0;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14045432;02;1363.2823437;818.91666667;444444444444;1;28;784;2;1;12;0;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14045443;01;486.67137066;140.66666667;144114444444;1;46;2116;4;1;9;3;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14045445;01;1064.1671926;2622.75;411144411111;1;51;2601;1;0;4;7.7521367521;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14045454;01;339.54370617;1504.3333333;444444444444;1;55;3025;2;0;12;0.0230769231;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045456;02;344.84623747;585;114411111111;1;42;1764;1;0;2;10;0;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14045461;02;664.04430927;1002.125;144441114444;1;41;1681;6;0;8;4;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;60
14045464;01;314.85653095;824.41666667;444444444444;1;62;3844;2;1;12;0;0;1;0;0;1;62;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045478;02;574.52195597;1886.8;114411114414;1;30;900;1;0;5;6.2;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14045490;02;326.4850343;646;444444444444;1;48;2304;2;0;12;0;0;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;13
14045496;01;704.24899941;854.57142857;444411114441;0;44;1936;1;0;7;5;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045500;01;604.91905697;1255.5;441111111111;1;54;2916;0;0;2;10;;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045512;01;831.7222237;3378;444111111111;0;47;2209;0;0;3;2.0230769231;0;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045516;01;431.79374633;1215;444444444444;1;58;3364;2;0;12;1.1606837607;0;1;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045523;01;611.83831587;310.57142857;444411111444;0;40;1600;1;0;7;5;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045529;02;1169.6597299;1775.25;444444444444;1;53;2809;4;0;12;0;0;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;42
14045532;01;1019.4817082;641.5;411111133411;1;33;1089;2;0;2;8;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045540;03;635.93965564;500.83333333;444444444444;0;56;3136;2;0;12;0.4837606838;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045552;02;363.43177979;1007.9166667;444444444444;1;61;3721;7;1;12;0;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045555;01;989.39597992;474.41666667;444444444444;0;55;3025;9;0;12;0;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;96
14045559;01;388.26593535;1122;411111111111;1;36;1296;0;0;1;11;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045560;01;299.09621408;86;444446666666;1;35;1225;6;0;5;0;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045563;02;273.65944394;478.75;444444444444;1;42;1764;8;0;12;0.652991453;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14045594;01;848.31661731;712.25;111111114444;1;44;1936;0;1;4;0.5398290598;0;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
14045601;01;446.86690166;1000;111444447711;1;32;1024;1;0;5;5;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14045602;02;265.66853936;1261.1666667;444444111111;1;39;1521;0;0;6;6;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045609;02;268.59310343;484.08333333;444444444444;1;59;3481;24;1;12;0;1;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045615;02;598.53185908;1004.5;444444111111;1;52;2704;1;0;6;6;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14045625;02;365.57755776;912.14285714;441111144444;1;45;2025;0;0;7;5;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;20
14045629;02;361.16624785;3993;411111111111;1;28;784;0;0;1;11;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045639;01;281.7695522;453.16666667;444444888888;0;53;2809;4;1;6;0;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045639;02;281.7695522;295.33333333;444444444444;0;26;676;2;1;12;0.2991452991;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
14045648;01;481.29765011;447.66666667;444444444444;1;41;1681;16;0;12;0;1;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14045658;01;822.61793757;796;111111144444;1;37;1369;0;0;5;7;0;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14045661;02;910.28543596;544.41666667;444444444444;1;47;2209;7;0;12;0;1;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
14045668;01;601.26575;1370.6666667;444444444444;1;42;1764;2;0;12;0;0;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
14045677;02;503.3284956;1726.25;444444444444;1;59;3481;4;0;12;1.9504273504;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;35
14045689;02;639.25891931;6261;222241111111;1;40;1600;0;0;1;7;0;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045699;01;523.06478322;1787;444444433333;1;51;2601;2;0;7;0;0;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14045702;06;382.91498915;780.27272727;444444444447;1;26;676;2;0;11;0;0;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045723;02;361.48078037;643.08333333;444444444444;1;54;2916;4;0;12;0;0;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14045732;01;326.02593296;1990.5;133333444444;0;28;784;2;0;6;0.0675213675;0;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045743;01;771.75122075;423.54545455;744444444444;1;46;2116;2;0;11;4.8068376068;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
14045763;01;1099.9034185;3711.25;111444111141;0;36;1296;1;0;4;7.5547008547;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045765;04;332.06218485;549.45454545;444144444444;0;40;1600;4;0;11;1;1;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
14045770;01;1028.9996968;298.90909091;944444444444;0;34;1156;2;1;11;0.8666666667;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
14045771;01;351.07502112;1796;999999999994;1;34;1156;3;0;1;7.2666666667;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045771;02;351.07502112;682.85714286;999994444444;1;38;1444;3;0;7;1.0367521368;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045772;02;544.71808558;1057.5;444411111144;1;50;2500;1;0;6;5.8136752137;1;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14045783;01;471.88613859;2382.3333333;111444444444;1;37;1369;0;0;9;3;;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
14045806;01;577.73928755;865.83333333;444444444444;1;46;2116;2;0;12;1.264957265;0;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;19
14045825;02;675.32322725;756.4;444444444411;1;35;1225;1;0;10;0.264957265;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045830;01;436.22433121;1052.5;111144444444;1;50;2500;3;0;8;3.0514285714;;1;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
14045833;01;558.99651192;741.57142857;444111114444;1;42;1764;2;0;7;5;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045846;01;925.43792326;1045.2;444441111111;1;36;1296;2;0;5;7;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14045874;01;624.6397615;1190;411111111114;0;31;961;0;0;2;10;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045878;01;750.16489761;1118.6666667;441111111114;0;42;1764;1;0;3;9;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045881;02;986.1206833;783.66666667;111144499911;1;31;961;1;0;3;6;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045884;01;525.52599717;397.33333333;444444444444;1;35;1225;2;1;12;0.8333333333;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
14045892;01;430.28226627;203.16666667;444444444444;0;57;3249;4;1;12;1.1854700855;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045896;02;576.32951685;1169.3333333;141114444499;1;34;1156;3;1;6;4;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14045927;02;398.25589586;102.66666667;111111144411;0;31;961;0;0;3;3.3243956044;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14045945;01;583.0687861;630.33333333;444444444444;1;25;625;2;0;12;2.0871794872;0;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045946;02;356.42882169;1000;111111444444;1;32;1024;2;0;6;6;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045947;02;775.27945628;1732.5;111111444444;1;34;1156;0;0;6;0.8434676435;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045949;01;386.00361018;1535.3333333;444444444444;1;59;3481;5;0;12;0;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045949;02;386.00361018;873.33333333;444444444444;1;59;3481;2;1;12;1.5282051282;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14045952;01;459.93397197;244.41666667;444444444444;0;31;961;14;0;12;0;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14045968;01;436.26006473;1055;111111111141;1;45;2025;1;0;1;11;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14045970;01;331.71570884;619.16666667;444411111144;1;38;1444;0;0;6;6;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14045970;02;331.71570884;885.5;444444441111;1;32;1024;1;0;8;4;0;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14045975;01;560.54967558;542.90909091;444444414444;0;37;1369;0;0;11;0.7094017094;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14045993;01;337.46476241;528.09090909;144444444444;0;53;2809;5;0;11;0.7051282051;1;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
14046000;01;430.41482722;259;111111144444;0;33;1089;0;1;5;2.1548229548;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14046019;01;864.41606457;1063.6666667;441114111111;1;46;2116;1;1;3;9;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046033;02;382.37054728;1303.6666667;444444444444;1;47;2209;3;0;12;12;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046047;02;1810.0508902;3186.6666667;444111111111;1;27;729;0;0;3;9;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046049;01;256.0682691;569.5;111111111144;1;32;1024;1;0;2;10;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046049;02;256.0682691;2820;111111111114;1;33;1089;0;0;1;11;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046050;01;624.88868852;345;411111111111;0;31;961;0;0;1;11;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14046063;01;878.11012916;1812.9;114444444444;1;30;900;0;0;10;2;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14046075;01;377.95039807;487.33333333;444111111111;1;39;1521;1;0;3;9;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14046087;01;1164.3900252;1048.75;444444444444;0;55;3025;2;0;12;0;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;13
14046089;01;524.16956069;945.5;444444111111;1;36;1296;1;0;6;5.3700854701;0;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14046097;01;411.21879028;2499.5833333;444444444444;1;55;3025;3;0;12;0;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046097;02;411.21879028;1042;444444422222;1;59;3481;1;1;7;0;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046103;01;769.86215167;438.66666667;444222222221;1;56;3136;0;0;3;1;;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046104;03;376.79760468;79;444444444444;0;28;784;3;0;12;0;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;84
14046120;01;534.65758666;435.25;444411111111;1;53;2809;0;0;4;3.5264957265;;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046142;01;848.45987253;519;444411111111;1;35;1225;1;0;4;8;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14046143;01;729.06609474;1620.8;444141111114;1;27;729;1;0;5;6.9222222222;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14046151;01;421.574577;880.83333333;444444444444;1;40;1600;1;0;12;0;0;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
14046160;02;660.05946689;506.77777778;411444444441;1;33;1089;2;0;9;3;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14046163;03;524.90782062;1237.2;444441111111;1;49;2401;0;1;5;7;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14046165;02;507.61564711;500.42857143;444444411111;1;50;2500;1;1;7;2.5735042735;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
14046170;02;152.09793207;2032;222222444444;1;33;1089;2;0;6;1.9709401709;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
