ident;noi;wpela15;couple;chom_mens;nbmois_sal;cal0;age;duree_ss_emploi;etudes_sup;bac_plusdeux;bac;cap_brevet;pas_diplome;nbmois_cho;ass;sexe;moins_30
13006359;01;537.41957271;0;941.83333333;0;444444444444;46;2;0;0;0;1;0;12;;0;0
13006415;01;762.32886597;1;365;1.2022230602;444444411111;38;1;0;0;1;0;0;7;0;1;0
13006419;01;545.6365229;0;498.545;0;994444444444;49;11;0;0;0;0;1;10;;1;0
13006448;01;1197.9936684;0;348.17083333;1.5079459731;444444444444;48;4;0;1;0;0;0;12;;0;0
13006456;02;482.1056053;1;3478.8333333;6;144444411111;43;0;0;0;1;0;0;6;;0;0
13006485;01;426.90601162;0;2033.8888889;3;111444444444;33;2;1;0;0;0;0;9;;1;0
13006497;01;398.64446412;1;496.00416667;0;444444444444;57;3;0;0;0;1;0;12;;0;0
13006505;01;1674.272445;0;598.5;8;111111444141;34;1;0;0;0;1;0;4;;1;0
13006511;01;2381.7791737;0;2290.9166667;0;444444444444;53;4;1;0;0;0;0;12;;1;0
13006648;01;838.4643438;0;762.83333333;3;449994444111;41;3;0;0;0;1;0;6;;0;0
13006660;02;453.54877385;1;500.23888889;1.6052605904;444444444111;43;0;0;0;0;0;1;9;;1;0
13006666;01;511.65574627;1;4660.5454545;1;444444444441;63;5;1;0;0;0;0;11;0;1;0
13006698;01;610.31284068;0;411.82272727;1;144444444444;48;2;0;0;0;1;0;11;;0;0
13006742;01;527.81247661;0;804;10;111111111144;43;0;0;0;0;0;1;2;;1;0
13006783;01;530.5389825;1;866;4;111144999944;25;2;0;0;1;0;0;4;;0;1
13006854;01;1122.0706337;0;434.125;4;444441114441;30;1;0;0;0;0;1;8;0;0;0
13006856;01;452.51060725;1;1210.8333333;1.6836289991;444444444444;55;2;0;0;0;1;0;12;;0;0
13006858;02;413.17896958;1;1018.3333333;6;111111444444;42;2;0;0;0;1;0;6;;1;0
13006860;02;721.29545767;0;1313.3333333;4;111144499999;31;0;1;0;0;0;0;3;;1;0
13006863;01;894.20388052;0;980.33333333;9;111111111444;38;0;0;0;0;1;0;3;;0;0
13006904;01;966.80912321;0;347.91666667;2.6318006246;444444444444;46;3;0;0;0;0;1;12;0;0;0
13006929;01;604.75243089;0;1086.2;2.0427457728;499944899944;43;2;0;0;0;0;1;5;;0;0
13006991;01;684.03556254;0;496.00416667;0;444444444444;42;5;0;0;0;0;1;12;;1;0
13007004;02;349.11662721;1;1067.6;1.232586205;114444444444;58;2;0;0;0;0;1;10;;0;0
13007017;01;804.91558975;1;1479.9166667;0;444444444444;60;3;0;0;0;0;1;12;;1;0
13007025;01;503.49366166;1;508.70833333;0;499999944444;50;2;0;0;0;1;0;6;;1;0
13007037;02;690.03428489;1;480.8;0.0172238261;777777774444;26;3;0;0;0;1;0;4;;0;1
13007039;01;858.80466266;1;496.00416667;0;444444444444;38;1;0;0;0;0;1;12;;1;0
13007063;01;586.75890533;0;1201.75;0.0318640782;444444444444;44;2;0;0;0;0;1;12;;0;0
13007122;01;1153.9025337;0;4355;2.3847617477;111111111449;44;0;0;0;0;1;0;2;0;0;0
13007159;02;521.65575488;1;1260.6666667;0;444444444444;57;0;0;0;1;0;0;12;;0;0
13007160;01;702.89758104;1;289.98;7;111111144444;59;2;1;0;0;0;0;5;;1;0
13007199;01;297.13317606;1;501.66666667;3.5196888589;888111111444;51;1;0;0;0;0;1;3;0;1;0
13007211;01;877.42260824;0;483.3;3;111444444444;30;4;0;0;1;0;0;9;;0;0
13007219;02;276.47870534;1;3584.3333333;2;222222244411;38;0;0;0;1;0;0;3;;1;0
13007237;01;269.20587044;0;543.5;8;331111111144;30;1;0;1;0;0;0;2;;1;0
13007274;03;472.92567683;1;934.5;0;444444444444;39;3;0;0;0;1;0;12;;1;0
13007306;01;657.4300127;0;1215.1666667;0;444444444444;61;2;0;0;0;1;0;12;0;0;0
13007325;01;750.93361516;0;496.00416667;0;444444444444;32;5;0;0;0;0;1;12;;1;0
13007347;02;367.63825556;1;528.73181818;0.1145384434;144444444444;46;3;0;0;0;0;1;11;;0;0
13007350;01;921.59848674;0;4465.25;0;444444444444;59;3;1;0;0;0;0;12;;1;0
13007358;01;526.95399808;0;870;4;444444441111;25;1;0;0;0;0;1;8;;0;1
13007369;01;378.22984515;0;1602.2727273;1;144444444444;44;2;0;0;0;1;0;11;;1;0
13007382;02;496.50977353;1;496.00416667;0;444444444444;57;2;0;0;0;1;0;12;1;1;0
13007453;01;1088.7990657;0;63.870833333;0;444444444444;47;3;0;1;0;0;0;12;;1;0
13007459;01;620.25022401;0;622.35833333;0.6180893015;511144444411;61;0;0;0;0;1;0;6;;0;0
13007460;02;279.03522419;1;496.00416667;0;444444444444;56;7;0;0;0;0;1;12;;0;0
13007461;02;1146.8555735;1;496.00416667;0;444444444444;33;3;0;1;0;0;0;12;;1;0
13007478;01;1575.2969221;1;496.00416667;0;444444444444;43;9;0;0;0;1;0;12;;1;0
13007486;01;1197.8004653;0;496.00416667;0;444444444444;41;16;0;0;1;0;0;12;1;1;0
13007491;01;505.72538605;0;496.00416667;0;444444444444;38;5;0;1;0;0;0;12;1;0;0
13007491;02;505.72538605;0;4106;11;111111111114;39;0;0;0;0;1;0;1;0;1;0
13007508;02;603.13199112;1;381.53125;4;444444441111;65;0;0;0;1;0;0;8;;1;0
13007549;02;710.22693359;1;1205.5833333;0;444444444444;41;0;0;0;1;0;0;12;;0;0
13007586;01;537.01120169;1;760.5;0;444444444444;28;5;0;0;1;0;0;12;;0;1
13007615;01;489.80437108;1;362.475;4;111144444444;46;0;1;0;0;0;0;8;;1;0
13007646;01;789.70040939;0;483.3;0;555555544444;61;1;0;0;0;1;0;5;;1;0
13007705;02;653.19981494;1;1793.5833333;0.3444765215;444444444444;39;2;0;0;0;1;0;12;;1;0
13007716;01;372.31871613;1;496.00416667;0;444444444444;59;3;0;0;0;0;1;12;;0;0
13007722;02;754.25648946;0;496.00416667;0;444444444444;63;6;0;0;0;1;0;12;;1;0
13007733;01;730.76985573;0;196.16666667;0;444444444444;51;2;0;0;0;1;0;12;0;1;0
13007830;01;552.99961819;0;496.00416667;0;444444444444;42;2;0;0;0;1;0;12;;1;0
13007871;01;513.90693342;0;1006.25;6.7859414198;111111114444;37;2;0;0;0;1;0;4;;0;0
13007872;01;325.04060159;1;379.25;4;444444441111;53;2;0;1;0;0;0;8;0;1;0
13007900;01;629.77180604;1;500.23888889;3;444444111444;38;0;0;0;0;0;1;9;;0;0
13007907;01;377.18072512;1;1116.2222222;3;444441114444;53;2;0;0;0;0;1;9;;0;0
13007977;01;555.61653773;1;436.03571429;4.860563719;444444411111;53;5;0;0;0;1;0;7;1;1;0
13007986;01;419.56646428;0;409.28636364;1;444444444441;47;1;0;0;1;0;0;11;;0;0
13008004;01;592.23324446;0;710.55555556;3;114444444441;44;1;0;1;0;0;0;9;;0;0
13008011;01;463.99322796;0;58.916666667;0.0163626348;444444444444;60;3;0;0;0;1;0;12;0;0;0
13008025;01;1247.9645029;0;1357.8571429;5;111114444444;40;2;0;0;0;0;1;7;;1;0
13008109;02;239.80102555;0;512.99285714;1.2622603968;441111144444;38;3;0;0;1;0;0;7;;0;0
13008113;01;661.79088521;1;362.475;4;114444444411;51;1;0;0;0;0;1;8;;1;0
13008121;01;1134.4709082;0;1552.3333333;6;444444111111;53;1;0;1;0;0;0;6;0;1;0
13008131;01;342.08716371;0;945.125;4;444441111444;30;1;0;0;0;1;0;8;;0;0
13008206;01;2683.4637982;0;289.98;7;111144444111;58;1;0;0;1;0;0;5;;1;0
13008226;02;641.88337388;1;450.215;1.5949262948;444444444411;35;1;0;0;1;0;0;10;;0;0
13008233;02;520.90018213;0;505.07857143;0;444444466666;37;8;0;0;1;0;0;7;;0;0
13008238;02;746.37382157;1;265.71428571;5;111114444444;21;2;0;0;0;0;1;7;;0;1
13008266;01;1138.0121849;0;1014.5714286;2.9866114418;444444411111;41;1;0;1;0;0;0;7;0;0;0
13008278;05;806.75243229;1;358.3375;1.3865179992;444444444444;51;2;0;0;0;0;1;12;;1;0
13008321;01;661.13137996;0;1006.4545455;0.895638956;444144444444;38;2;0;1;0;0;0;11;;0;0
13008332;01;788.49836258;0;14.76;7;111141441144;44;4;0;0;1;0;0;5;;1;0
13008357;01;497.03885362;1;395.42727273;1;144444444444;33;4;0;0;0;0;1;11;;1;0
13008373;01;655.87272418;0;848.81818182;1;144444444444;58;2;0;0;0;1;0;11;0;0;0
13008392;01;654.43996248;0;914.375;1;444444177744;38;1;0;0;0;1;0;8;;0;0
13008431;01;412.17469573;1;1508.1111111;0.4829314777;111444444444;48;0;0;0;0;0;1;9;0;1;0
13008449;01;648.48805933;0;5490.5;10;111111111144;32;0;0;0;0;1;0;2;;1;0
13008462;02;598.82184998;1;540.71428571;4.5867048844;444411114441;29;0;1;0;0;0;0;7;;1;1
13008465;02;574.27038395;1;486.3;0;884444444444;55;6;0;0;0;1;0;10;0;1;0
13008536;02;107.38449685;1;854.875;4;444444441111;44;2;0;0;0;1;0;8;;1;0
13008558;01;989.16478865;0;414.25714286;5;111114444444;48;0;0;1;0;0;0;7;;0;0
13008574;01;697.75754923;0;395.42727273;1;144444444444;45;1;0;0;0;1;0;11;;1;0
13008577;02;314.24494492;1;1235;4.9346261712;444444411111;40;0;0;0;1;0;0;7;;1;0
13008611;01;506.27269012;1;497.15909091;0;444444444448;48;3;0;0;0;0;1;11;;1;0
13008646;01;497.70890318;0;724.95;10;111111111144;28;0;0;0;0;1;0;2;;1;1
13008689;01;1012.3423576;0;420.42083333;0.7673214517;444444444444;29;2;0;0;1;0;0;12;;1;1
13008723;01;362.34671703;1;1015.2727273;1;144444444444;44;3;0;0;0;1;0;11;0;1;0
13008747;01;941.90871034;0;496.00416667;0;444444444444;39;2;0;0;0;1;0;12;;1;0
13008758;01;707.54998267;0;720.85714286;5;444444411111;43;0;0;0;0;1;0;7;;0;0
13008760;01;362.02240941;1;1614.1;1.7990286338;444444444411;36;0;0;0;1;0;0;10;;1;0
13008804;01;475.55807352;1;483.3;0;777444444447;40;2;0;0;0;1;0;8;;1;0
13008812;01;985.4587882;0;915.25;0;444444444444;39;2;0;0;1;0;0;12;0;0;0
13008821;01;380.57696595;0;345.21428571;2;144177744444;47;4;0;0;0;0;1;7;;1;0
13008821;02;380.57696595;0;233.22649018;2.1173495452;111114441144;41;0;0;0;0;0;1;5;;0;0
13008840;02;922.37288383;1;1204.6666667;6;444444111111;36;1;0;0;0;0;1;6;;1;0
13008845;01;379.69784479;0;1539.1666667;0;444444444444;58;4;0;0;0;1;0;12;;1;0
13008845;02;379.69784479;0;561.90909091;1;444444444441;58;1;0;0;0;0;1;11;0;0;0
13008846;01;382.88591691;1;414.67083333;0.8232988865;444444444444;21;3;0;0;0;1;0;12;;1;1
13008855;02;748.05706051;0;1127;4;444444441111;50;1;0;0;0;0;1;8;;1;0
13008858;01;841.42285891;1;1070.75;0;444444444444;39;3;0;0;0;0;1;12;;1;0
13008880;01;647.78960666;0;496.00416667;0;444444444444;37;6;0;0;0;1;0;12;1;0;0
13008895;01;517.09982074;0;437.17083333;0.5993891475;444444444444;50;24;0;0;0;1;0;12;;0;0
13008900;01;542.73916417;1;650.16666667;6;111444444111;33;0;0;0;1;0;0;6;;0;0
13008928;01;343.97109088;0;83.5;0;448888888888;53;2;0;0;0;1;0;2;;0;0
13008946;02;690.40781579;1;1243;10;111111111144;26;0;0;1;0;0;0;2;;0;1
13008967;02;1031.3023;0;758.33333333;0;444444444444;37;0;0;1;0;0;0;12;;0;0
13008971;01;504.40729569;0;552.5;4.4471918932;114444441111;38;1;0;0;0;1;0;6;;0;0
13008996;01;510.01914528;0;796;2.5301800508;444444411111;20;1;0;0;0;1;0;7;0;0;1
13009011;01;599.9708681;1;2269.25;4;444444441111;52;2;0;0;0;1;0;8;0;1;0
13009065;02;479.26299854;1;894.83333333;6;444444111111;60;1;0;0;0;0;1;6;;0;0
13009070;01;460.72284097;0;483.3;0;777777774447;30;5;0;0;1;0;0;3;;1;0
13009086;01;446.06699822;0;846;9;111111111444;46;0;0;0;1;0;0;3;;0;0
13009103;01;602.08736594;0;26.204166667;0;444444444444;64;7;0;0;0;0;1;12;;0;0
13009139;01;1065.2490136;0;895.5;0;444444444444;47;2;0;0;0;1;0;12;;1;0
13009200;02;613.28690521;0;496.00416667;0;444444444444;45;3;0;0;0;0;1;12;;0;0
13009224;02;296.46015755;1;4649;10.553038238;111111111114;46;1;0;0;0;0;1;1;;1;0
13009225;02;486.49412626;1;717.16666667;6;444444111111;34;1;0;0;0;1;0;6;;1;0
13009232;01;1034.8617001;0;1867.4;0;994444444444;47;0;0;0;0;1;0;10;0;1;0
13009240;01;543.87521865;0;498.545;0;994444444444;43;3;1;0;0;0;0;10;;0;0
13009251;01;1995.1143216;0;1197;11;111111111114;35;0;0;1;0;0;0;1;;0;0
13009350;01;691.43038355;0;25.3375;4.7761669713;444444444444;35;2;0;0;0;0;1;12;;1;0
13009375;01;1118.3865032;1;496.00416667;0;444444444444;39;2;0;0;0;1;0;12;;1;0
13009400;01;760.96428517;0;559.525;9;449111111111;52;1;0;0;0;1;0;2;;0;0
13009417;02;1522.5693105;0;2038.4444444;3;444444444111;48;1;1;0;0;0;0;9;0;1;0
13009432;01;436.49390818;1;655.375;4;444444441111;25;1;0;0;0;1;0;8;;1;1
13009434;03;1214.4865577;0;624.71428571;4.1423301716;441111144444;43;1;0;1;0;0;0;7;;0;0
13009468;01;251.02468728;0;248.59;2.2425421553;744444333333;38;4;1;0;0;0;0;5;;0;0
13009492;02;248.03768386;1;926.42857143;5;111114444444;43;3;0;0;1;0;0;7;;1;0
13009525;01;521.4809709;0;436.03571429;5;444444411111;55;1;0;0;0;0;1;7;;1;0
13009530;02;669.91780866;1;228.90714286;5;444441441111;24;4;0;0;0;1;0;7;;1;1
13009544;05;2256.6439145;1;508.70833333;0;444444888888;60;4;0;0;0;0;0;6;;0;0
13009594;01;566.28257213;0;498.545;0;444444444422;43;0;0;1;0;0;0;10;;1;0
13009618;01;431.41769673;0;1044.3;0.6424487127;144444444441;48;2;0;0;0;1;0;10;0;1;0
13009671;01;927.49920018;0;496.00416667;0;444444444444;53;12;0;0;0;1;0;12;;1;0
13009732;01;281.4110162;1;1420.9166667;0.3375869911;444444444444;43;3;0;0;0;0;1;12;;1;0
13009748;02;387.64111071;1;1093;9;111111111444;37;0;0;0;0;1;0;3;;1;0
13009749;01;400.99140628;0;1436.8333333;0.0421983739;444444444444;60;2;0;0;1;0;0;12;;1;0
13009766;01;994.79127979;0;273.00416667;2.2459869205;444444444444;29;4;0;0;1;0;0;12;;0;1
13009797;02;622.57414874;0;547;8;111111114444;51;0;0;0;0;0;1;4;;0;0
13009804;01;1020.8713506;0;438.67222222;1.6922409121;444444412144;56;1;0;0;0;0;1;9;;1;0
13009847;01;99.701011255;1;496.00416667;0;444444444444;58;6;1;0;0;0;0;12;;0;0
13009859;01;514.8054196;0;409.28636364;1;444444444441;40;7;0;0;1;0;0;11;;0;0
13009867;01;653.34821899;0;1217;10.01334195;111111111141;29;0;0;0;0;1;0;1;;0;1
13009875;01;761.20729413;0;531.45909091;0.0895638956;144444444444;44;4;0;0;0;0;1;11;1;1;0
13009897;01;868.90297496;0;325.91666667;0.6080010605;444444444444;30;2;0;0;0;1;0;12;;0;0
13009923;01;826.23029061;0;496.00416667;0;444444444444;47;2;0;0;0;0;1;12;;1;0
13009924;01;436.96999316;1;496.00416667;0;444444444444;60;8;0;0;0;1;0;12;;0;0
13009931;01;1006.4984065;0;1117.8;1.4640252166;444411444444;33;1;0;0;1;0;0;10;0;0;0
13009932;01;440.6265895;1;450.215;2;444444444411;58;1;0;0;0;0;1;10;;1;0
13009933;01;876.89315297;0;935.5;6;114444441111;27;2;0;1;0;0;0;6;;1;1
13009937;02;541.62246496;1;1888.5;1.7189378425;444444444444;58;2;0;0;0;0;1;12;0;1;0
13009960;02;353.26691955;1;2439.25;0;444444444444;62;4;0;0;0;1;0;12;;1;0
13009963;01;575.78464732;1;544.14285714;4.2811542098;414444441111;39;1;0;0;0;0;1;7;;0;0
13009965;01;350.27108323;0;450.215;2;444411444444;33;5;1;0;0;0;0;10;;1;0
13010003;01;2161.0527504;1;559.525;0.3913253285;443333333311;25;4;1;0;0;0;0;2;;1;1
13010012;01;527.16772024;1;298.0875;1.9945190598;444444444444;26;1;1;0;0;0;0;12;;1;1
13010040;01;989.59892581;0;508.70833333;0;444444666666;38;8;0;0;0;1;0;6;;0;0
13010096;02;291.56702771;1;1703.75;0;444444444444;56;3;0;0;1;0;0;12;;1;0
13010126;01;634.54332676;1;1059.4166667;0.0542550521;444444444444;58;3;0;0;0;1;0;12;;1;0
13010127;01;1188.5374286;0;4076.75;0;444422222222;44;1;0;1;0;0;0;4;0;1;0
13010134;01;634.04700103;0;463.50416667;0.3246691216;444444444444;58;1;0;0;1;0;0;12;;1;0
13010142;01;625.29081737;0;409.28636364;1;444444444441;30;2;0;0;0;1;0;11;;1;0
13010170;01;3042.8395113;0;462.50416667;0.3384481824;444444444444;58;6;0;0;0;0;1;12;;1;0
13010174;02;462.88575768;1;1321;2.5293188595;114443311111;41;2;0;0;0;1;0;3;;1;0
13010181;01;308.54787068;1;496.00416667;0;444444444444;42;2;0;0;0;0;1;12;;1;0
13010196;02;745.8403471;1;258.5875;2.4027237378;444444444444;42;1;0;0;0;0;1;12;;1;0
13010203;01;996.89034004;0;381.53125;4;444444441111;34;1;0;0;0;1;0;8;;1;0
13010217;01;500.51231536;0;424.37505069;1.4039140636;111144444444;55;5;0;1;0;0;0;8;;0;0
13010220;01;927.25648024;0;1036.2222222;3;444444444111;32;1;1;0;0;0;0;9;;1;0
13010271;01;330.47712238;0;897.75;8;111144441111;39;1;0;0;0;0;1;4;;1;0
13010296;01;967.6667425;0;496.00416667;0;444444444444;34;3;0;0;1;0;0;12;;1;0
13010314;01;610.86190502;0;434.97;2;114444444444;45;8;0;0;0;1;0;10;;0;0
13010316;01;701.98707332;0;411.17083333;0.8654972604;444444444444;59;1;0;0;0;1;0;12;1;1;0
13010342;02;178.01739795;1;1431;0;444444444444;31;2;1;0;0;0;0;12;;1;0
13010361;02;1732.2445419;0;1227.3333333;0;333444444444;22;2;0;0;1;0;0;9;0;1;1
13010367;01;867.68740822;1;496.00416667;0;444444444444;58;5;0;0;0;0;1;12;1;1;0
13010411;01;570.69129201;0;496.00416667;0;444444444444;59;5;0;0;0;0;1;12;1;1;0
13010416;02;1157.6736884;1;1041.6666667;0;444444444444;33;2;0;0;0;0;1;12;;1;0
13010429;01;925.13939229;0;776.6;7;111444441111;50;1;0;0;0;1;0;5;;1;0
13010457;01;237.69380113;0;497.15909091;0;744444444444;26;3;0;0;0;1;0;11;;0;1
13010466;02;160.03947203;1;1025.8333333;0;444444444444;57;2;0;0;0;1;0;12;;1;0
13010500;01;633.06241;0;360.5;3.6807316327;944114441411;37;1;0;0;0;0;1;6;0;0;0
13010503;01;805.26286921;0;483.3;3;999444444111;24;1;0;0;0;1;0;6;;1;1
13010503;02;805.26286921;0;4502.15;1.1867216167;666666666141;23;1;0;0;0;0;1;1;;0;1
13010536;01;635.87540709;0;521.4125;3;444422222111;48;1;0;0;0;0;1;4;;1;0
13010572;01;377.35762284;1;243;0;944444444444;60;3;0;0;0;1;0;11;0;1;0
13010574;01;528.27052943;0;995.85714286;5;444444411111;33;1;0;0;1;0;0;7;0;0;0
13010574;02;528.27052943;0;1273.6;5;144444111199;31;2;0;0;1;0;0;5;0;1;0
13010590;01;660.94044825;0;496.00416667;0;444444444444;42;3;0;0;0;1;0;12;;0;0
13010620;01;894.14078412;0;10.333333333;2;114443333333;23;0;1;0;0;0;0;3;;0;1
13010666;01;428.70160935;0;434.97;2;114444444444;42;2;0;0;0;1;0;10;;1;0
13010681;04;235.50431298;1;1746.2857143;5;444411114441;48;5;0;0;0;1;0;7;0;1;0
13010685;01;1268.3406569;1;496.00416667;0;444444444444;20;0;0;0;0;0;1;12;;1;1
13010696;01;456.03532829;0;500.23888889;0;444449994444;59;5;0;0;0;0;1;9;;1;0
13010711;01;375.51768785;1;489.42083333;0.0663117304;444444444444;34;3;0;0;0;0;1;12;;1;0
13010719;01;613.3264349;1;595.25;2.7499068606;111111114444;46;2;0;0;0;1;0;4;;1;0
13010745;01;994.69628058;1;3631.9166667;0;444444444444;60;3;1;0;0;0;0;12;;1;0
13010755;02;660.0643196;1;932;9;111111444111;33;0;0;0;0;1;0;3;;0;0
13010778;02;441.58664531;0;496.00416667;0;444444444444;43;4;0;0;0;1;0;12;;0;0
13010784;01;552.4508336;0;1172;1.4597192601;444444444444;35;2;1;0;0;0;0;12;;1;0
13010784;02;552.4508336;0;767.6;4;333444441111;30;1;1;0;0;0;0;5;;0;0
13010793;01;1558.5469015;0;80.670833333;4.2103642846;444444444444;26;0;0;0;0;1;0;12;;1;1
13010844;06;473.90858164;1;469.25;0.2583573912;444444444441;25;2;0;0;0;0;1;11;;1;1
13010877;01;530.19717484;0;797;5;444444411111;37;2;0;0;0;0;1;7;;0;0
13010908;02;786.79169886;0;493.5;5.4384230839;444411144111;48;1;0;0;0;0;1;6;;0;0
13010916;02;350.44175423;1;488;4;222221111444;29;1;0;0;1;0;0;3;;0;1
13010927;01;652.93789254;0;488.75416667;0.0020914646;444444444444;55;0;0;0;0;1;0;12;;0;0
13010935;01;497.2946869;0;1336.5;6.1618237792;443311111111;37;1;1;0;0;0;0;2;0;1;0
13010935;02;497.2946869;0;395.42727273;1;144444444444;32;3;1;0;0;0;0;11;1;0;0
13010976;01;488.3495411;0;483.3;0;888884444444;62;4;0;0;0;1;0;7;;1;0
13010976;02;488.3495411;0;439.85625;1.6999916338;444444441111;60;1;0;0;0;0;1;8;;0;0
13010996;01;944.6609185;0;905;9;111111111444;36;0;1;0;0;0;0;3;;1;0
13011007;01;350.2132548;1;483.3;0;888444444444;45;2;0;0;0;0;1;9;;1;0
13011021;01;838.19138892;0;1802.35;1.218585695;111111111444;39;1;0;0;0;1;0;3;;0;0
13011042;01;314.56999095;1;1000.7272727;1;444444444441;56;1;1;0;0;0;0;11;;1;0
13011054;01;539.20800435;1;519.16666667;6;111111444444;39;0;0;0;0;1;0;6;;1;0
13011063;01;478.14926756;0;1046.5;3.838944778;111111111144;52;0;0;0;1;0;0;2;;0;0
13011078;02;852.3137216;0;569;6;111111446666;28;5;0;0;0;1;0;2;;0;1
13011086;01;806.25851881;1;503;0;444333333333;22;0;1;0;0;0;0;3;;1;1
13011101;01;943.71638679;0;508.70833333;0.1522586225;499944411144;27;3;0;0;0;1;0;6;;0;1
13011134;01;511.54546963;0;1435.6666667;0;444444444444;42;2;0;0;0;0;1;12;;0;0
13011147;01;899.54480767;0;2496.0833333;0;444444444444;50;2;0;1;0;0;0;12;0;0;0
13011181;01;456.05171456;0;1067;7.0775161898;111111111141;29;0;1;0;0;0;0;1;;0;1
13011181;02;456.05171456;0;836.42857143;4.149219702;444111114444;39;1;1;0;0;0;0;7;;1;0
13011220;02;584.65279295;0;434.97;2;114444444444;58;2;0;0;0;0;1;10;;1;0
13011259;01;1897.2523939;0;1265.6666667;3;111444444444;34;2;0;0;1;0;0;9;;0;0
13011259;02;1897.2523939;0;1261;3;222444444111;35;1;0;0;0;1;0;6;;1;0
13011273;01;766.30195539;0;836.83333333;0;444444444444;57;3;0;0;1;0;0;12;0;1;0
13011284;01;766.92693912;0;1238.8;1.3494867732;444441144444;38;2;0;0;1;0;0;10;;1;0
13011287;01;418.15383099;0;492.405;0.4891566606;114444444444;51;17;0;0;1;0;0;10;;0;0
13011287;02;418.15383099;0;289.98;7;111141114444;38;8;0;0;0;1;0;5;;1;0
13011297;01;744.86805904;1;505.07857143;0;488844444433;43;3;0;0;0;1;0;7;;1;0
13011299;01;1641.6872184;0;689.875;4;144411144444;21;1;0;0;0;1;0;8;;1;1
13011327;01;343.80047144;1;154.25416667;3.4852412068;444444444444;57;7;0;0;0;0;1;12;;0;0
13011344;01;635.73204621;1;497.15909091;1;444444444441;32;1;0;0;1;0;0;11;;1;0
13011459;01;894.23621461;0;411.18636364;1;444444144444;38;3;1;0;0;0;0;11;;1;0
13011467;01;1068.7218054;0;496.00416667;0;444444444444;39;5;0;0;0;1;0;12;1;1;0
13011467;02;1068.7218054;0;849.66666667;0;444444444444;33;8;0;0;1;0;0;12;0;0;0
13011472;01;875.81191744;0;1909.6666667;1.0945741472;444414411111;50;1;1;0;0;0;0;6;;1;0
13011472;02;875.81191744;0;483.3;0.4343848937;111444444444;41;2;0;0;1;0;0;9;;0;0
13011489;02;545.82956594;0;829;3.039021084;111111414444;22;0;0;0;1;0;0;5;;0;1
13011509;01;734.57654986;0;29.295;4.5694810583;334444444444;43;5;0;1;0;0;0;10;;1;0
13011522;01;695.65999621;0;1265.625;0.0232521652;133344444444;27;2;0;0;0;1;0;8;;1;1
13011522;02;695.65999621;0;142.45454545;1;444414444444;24;2;0;1;0;0;0;11;;0;1
13011548;01;1060.3898774;1;1323.3333333;0;444444444444;59;0;0;0;0;1;0;12;;1;0
13011565;01;340.56723975;1;496.00416667;0;444444444444;44;17;0;0;0;0;1;12;1;0;0
13011593;01;419.3849132;0;336.5;5.3040772405;111111111144;26;0;0;0;1;0;0;2;;0;1
13011617;01;536.83677588;0;1930.75;8;111111114444;33;0;0;0;1;0;0;4;;1;0
13011648;01;469.07232695;0;294.5375;0;444444444444;63;3;0;0;1;0;0;12;;1;0
13011654;01;569.59806323;1;520.91666667;4.3085400933;444444444444;31;2;0;0;0;1;0;12;;1;0
13011680;01;327.35719561;1;1014;0;444444444444;54;3;0;0;0;0;1;12;0;1;0
13011717;05;422.23509554;1;1158.2857143;5;444444411111;52;0;0;0;0;0;1;7;0;1;0
13011774;02;579.17459945;1;450.215;2;444444444411;37;1;1;0;0;0;0;10;;1;0
13011778;01;671.76735426;0;979;9;111111111444;25;0;0;0;1;0;0;3;;1;1
13011795;01;573.08344708;0;513.79;0;944499999944;24;3;0;0;0;1;0;5;;0;1
13011795;02;573.08344708;0;1560.9090909;1;144444444444;34;2;0;0;0;1;0;11;0;1;0
13011804;01;277.27386816;0;496.00416667;0;444444444444;42;10;0;0;0;0;1;12;;1;0
13011804;02;277.27386816;0;496.00416667;0;444444444444;43;8;0;0;0;1;0;12;;0;0
13011816;01;383.86819708;1;246.8375;2.5198457551;444444444444;45;2;0;0;0;0;1;12;;1;0
13011868;01;585.45186423;0;345.21428571;2;441177744444;34;3;0;0;1;0;0;7;1;0;0
13011909;01;784.15366327;0;450.215;1;944414444444;33;3;0;0;0;1;0;10;;0;0
13011916;02;474.0891523;1;496.00416667;0;444444444444;47;2;0;0;0;0;1;12;;1;0
13011931;02;580.35939865;0;855.42857143;5;111114444444;31;0;0;0;0;1;0;7;;1;0
13011945;02;910.49990336;1;1046.2857143;5;444444411111;50;1;0;0;1;0;0;7;0;1;0
13011946;01;532.87036165;0;483.3;0;777777774444;64;2;0;0;0;0;1;4;;0;0
13011976;01;850.29816878;0;460.00416667;0.3660063041;444444444444;41;3;0;1;0;0;0;12;;1;0
13012003;01;904.80558057;0;483.33333333;5.778593649;111111444444;46;0;0;0;0;0;1;6;;0;0
13012021;01;397.8441867;1;473.00416667;0.232521652;444444444444;47;4;0;0;0;0;1;12;;1;0
13012041;01;352.17055076;1;735.42857143;5;444444411111;41;1;0;0;0;1;0;7;0;1;0
13012071;01;1043.0905302;0;1973;9;111111111444;34;0;0;0;1;0;0;3;;0;0
13012073;01;1001.5908706;0;2409;8.9109186594;111111111114;22;0;0;0;0;1;0;1;;0;1
13012106;01;445.2897757;0;496.00416667;0;444444444444;51;4;0;0;0;0;1;12;;1;0
