ALCT;ident;noi;wpela16;couple;chom_mens;nbmois_sal;cal0;anref;anleg;age;duree_ss_emploi;pas_diplome;nbmois_cho;ass;sexe;moins_30
;14029826;01;1223.6840686;0;165.75;0;444444444444;2014;2015;47;9;0;12;;0;0
;14029836;02;344.94932042;0;292.125;2;994411444444;2014;2015;21;1;0;8;;0;1
;14029845;01;425.53143987;1;1602.1;1.5965811966;114444444444;2014;2015;55;3;0;10;;0;0
;14029864;01;467.91364737;1;2445.4;2;114444444444;2014;2015;40;2;0;10;;1;0
;14029868;01;327.64074637;1;900.25;7.5803418803;111144441111;2014;2015;29;1;0;4;;1;1
;14029873;01;545.57830781;0;1442;10.83028083;111111111411;2014;2015;34;1;0;1;;1;0
;14029875;02;380.86982138;1;1936.5;3;333444411144;2014;2015;35;2;0;6;;1;0
1;14029881;02;708.27227182;1;4087;0.4610500611;411111111111;2014;2015;45;1;0;1;0;0;0
2;14029885;02;548.66468925;1;702.72727273;1;144444444444;2014;2015;41;3;0;11;1;1;0
;14029886;01;719.55385303;0;1006.2857143;5;144444441111;2014;2015;42;1;0;7;;1;0
;14029892;01;560.39301953;0;1011.8571429;5;444444411111;2014;2015;54;1;0;7;;0;0
;14029892;02;560.39301953;0;2207;6;114441111666;2014;2015;35;1;0;3;;0;0
;14029911;01;823.4239216;0;1765.4166667;0.7170940171;444444444444;2014;2015;44;2;0;12;;0;0
;14029916;01;593.59512374;0;933.6;0;777777744444;2014;2015;31;2;1;5;;0;0
;14029919;02;595.27260053;1;1144;0;444777777777;2014;2015;58;2;1;3;;0;0
1;14029922;02;576.06470845;1;1554;1.8538461538;141111111111;2014;2015;22;1;0;1;0;1;1
;14029938;02;474.39203036;1;1528.5833333;0;444444444444;2014;2015;55;1;0;12;;1;0
;14029941;01;522.76678758;1;476.41666667;4.0615384615;444444444444;2014;2015;52;2;0;12;;1;0
;14029947;01;718.60119804;0;384.83333333;0.0658119658;444444444444;2014;2015;54;8;1;12;;0;0
2;14029950;01;463.97455171;0;505.5;0;444444444444;2014;2015;35;2;0;12;1;0;0
;14029950;02;463.97455171;0;214.25;0;444444444444;2014;2015;37;3;0;12;;1;0
1;14029956;01;427.11264074;0;4471.5;10.168376068;444444444444;2014;2015;63;6;0;12;0;1;0
;14029958;01;785.37297557;0;647.08333333;0;444444444444;2014;2015;40;2;0;12;;0;0
;14029967;02;334.40928418;1;9168;6.1829059829;411111111111;2014;2015;46;1;0;1;;1;0
;14029986;02;838.14633506;1;1848.8333333;6;444444111111;2014;2015;26;1;0;6;;1;1
;14030003;01;581.74004541;0;1329.5;0;444444444444;2014;2015;32;2;0;12;;1;0
;14030003;02;581.74004541;0;489.3;2;444444444411;2014;2015;35;1;0;10;;0;0
;14030005;01;184.63751473;0;533.16666667;8.5811965812;444444333333;2014;2015;34;4;0;6;;0;0
;14030005;02;184.63751473;0;590.8;3.4358974359;444443333333;2014;2015;39;5;0;5;;1;0
1;14030010;01;412.07712652;1;1255.6666667;9;444111111111;2014;2015;29;1;0;3;0;0;1
;14030011;01;631.04886749;0;170.5;0;444444444444;2014;2015;32;2;0;12;;0;0
2;14030022;01;1057.4595329;0;536.08333333;0;444444444444;2014;2015;35;4;0;12;1;0;0
;14030023;01;593.17577904;1;966.6;7;444441111111;2014;2015;46;1;0;5;;1;0
;14030024;01;543.6812611;1;1094.6;7;411111114444;2014;2015;42;1;0;5;;1;0
;14030026;01;266.2652985;1;1174.3333333;9;411111111144;2014;2015;55;1;0;3;;0;0
;14030030;01;703.51743251;1;1305.5;0;444444444444;2014;2015;46;3;0;12;;0;0
;14030032;04;483.09652937;0;143.5;8;111111144441;2014;2015;25;1;0;4;;1;1
;14030043;01;202.28189951;1;2042;8.9752136752;111111111444;2014;2015;47;2;0;3;;1;0
;14030046;01;369.07269181;1;679.625;4;114444441144;2014;2015;29;1;0;8;;0;1
;14030053;01;593.08647842;1;358;9;444111111111;2014;2015;30;1;0;3;;1;0
;14030070;02;577.34656112;1;1822.75;4;444444441111;2014;2015;44;2;1;8;;0;0
;14030082;01;1655.1199101;1;1282.4285714;0.4427350427;222224444444;2014;2015;40;1;0;7;;1;0
;14030083;01;836.51504924;0;890.5;0;444444444444;2014;2015;24;3;0;12;;0;1
;14030119;01;380.1640846;0;1837.1666667;6;444444111111;2014;2015;46;1;0;6;;1;0
;14030124;01;831.86643108;0;874;1.1897435897;444411111111;2014;2015;45;1;0;4;;0;0
;14030126;02;425.38584471;1;470.91666667;8.5196581197;444444444444;2014;2015;41;1;1;12;;1;0
;14030151;01;558.33345135;0;4118.5714286;5;111114444444;2014;2015;52;1;0;7;;1;0
;14030161;01;781.41284876;0;993.41666667;0;444444444444;2014;2015;56;4;1;12;;0;0
;14030164;01;487.89444069;0;1170.125;4;441144444114;2014;2015;33;1;0;8;;1;0
;14030170;01;461.12442316;1;880.33333333;8;344411111111;2014;2015;53;1;0;3;;0;0
;14030200;02;696.30021557;1;1182.3333333;9;444111111111;2014;2015;41;1;0;3;;1;0
;14030210;01;1506.4619055;0;1499.25;7;941144411111;2014;2015;27;1;0;4;;1;1
1;14030219;01;483.50716517;0;1596.25;8;441141111411;2014;2015;60;1;1;4;0;0;0
1;14030222;01;364.34996741;0;1762.75;7.3017094017;444111114111;2014;2015;29;1;0;4;0;0;1
;14030253;01;731.37118287;1;1172;4.4222222222;444311111144;2014;2015;25;1;0;5;;0;1
;14030264;02;892.01730699;0;816.7;2;444444114444;2014;2015;23;2;0;10;;1;1
;14030265;02;869.37952195;1;1458;10;111111111144;2014;2015;31;1;0;2;;0;0
;14030272;01;792.1735541;1;1529.8333333;2;222211444444;2014;2015;32;1;0;6;;0;0
;14030274;01;567.51432956;1;486.91666667;6.9803418803;444444444444;2014;2015;38;1;0;12;;0;0
;14030282;01;273.5096924;0;276;7;411111117666;2014;2015;47;1;0;1;;0;0
1;14030282;02;273.5096924;0;621.66666667;9;444111111111;2014;2015;44;1;0;3;0;1;0
;14030284;01;1243.1173429;0;2735.5;10;441111111111;2014;2015;36;1;0;2;;1;0
;14030307;01;660.67272853;1;113.5;5.3393162393;111111114444;2014;2015;25;1;1;4;;1;1
;14030315;01;217.37276711;1;298.25;4;444141444114;2014;2015;31;1;1;8;;1;0
;14030318;02;698.29450673;1;281.75;0;444444444444;2014;2015;49;2;1;12;;0;0
;14030339;02;680.92467632;1;537.3;2;411444444444;2014;2015;42;2;0;10;;0;0
;14030341;02;528.1539;1;1169.6666667;9;444111111111;2014;2015;58;1;1;3;;1;0
;14030351;01;268.03253362;1;848.2;0.7239316239;444444444114;2014;2015;33;1;0;10;;0;0
;14030352;02;874.01062533;1;501.375;1;777444441444;2014;2015;39;2;0;8;;0;0
1;14030356;01;1055.4948008;0;636.5;8;444411111111;2014;2015;28;4;0;4;0;0;1
;14030360;02;469.53270452;1;2067.25;8;444411111111;2014;2015;47;1;0;4;;1;0
;14030371;01;430.16130918;1;1765;10;111111111144;2014;2015;29;2;0;2;;0;1
;14030378;05;577.66972782;2;788.125;2.9666666667;444444441111;2014;2015;43;1;1;8;;1;0
;14030381;01;367.03887515;1;482;5;141441414144;2014;2015;55;1;0;7;;0;0
;14030390;01;677.31246284;0;436.33333333;9;444111111111;2014;2015;38;1;0;3;;1;0
1;14030402;02;1540.1674535;1;938.11111111;2;114444444447;2014;2015;26;1;0;9;0;0;1
1;14030407;01;512.43799674;1;1800.5;8.0829059829;441111111111;2014;2015;30;1;0;2;0;0;0
1;14030409;02;525.27978434;1;725.16666667;0.7777777778;444444444444;2014;2015;47;3;1;12;0;0;0
;14030416;01;471.76518013;0;635.625;3.4042735043;144444444111;2014;2015;52;1;1;8;;0;0
;14030422;01;1080.5217104;1;1012;9;411111111144;2014;2015;41;2;0;3;;1;0
;14030424;01;1041.0604879;0;899.66666667;0;444444444444;2014;2015;30;2;0;12;;0;0
;14030425;01;863.85963093;0;1987.3333333;8.241025641;444111111111;2014;2015;46;1;1;3;;1;0
1;14030435;01;686.88125511;1;2955.7777778;3;444444444111;2014;2015;43;1;0;9;0;1;0
;14030451;01;154.59240236;0;706;11;411111111111;2014;2015;38;1;0;1;;1;0
;14030460;01;833.24679577;1;2935;0.0846153846;222222222224;2014;2015;34;1;0;1;;0;0
1;14030465;01;570.48710795;1;1094.3333333;0.9581196581;444444444444;2014;2015;38;2;0;12;0;0;0
;14030477;01;954.90415917;1;942;2;411444444444;2014;2015;27;2;0;10;;0;1
1;14030480;06;272.00982094;1;661.77777778;3;144444444411;2014;2015;40;1;1;9;0;1;0
;14030484;02;814.89482239;1;1201.5;10;111111111144;2014;2015;37;1;0;2;;1;0
1;14030499;01;564.06780773;1;982.16666667;6;444444111111;2014;2015;25;1;0;6;0;0;1
;14030503;01;310.33218547;1;3881;2.8952380952;111111111444;2014;2015;55;3;0;3;;0;0
1;14030504;01;441.97272285;1;519.36363636;0.241025641;449444444444;2014;2015;38;5;0;11;0;0;0
;14030508;02;874.84006758;1;1002.6666667;9;414141111111;2014;2015;51;1;1;3;;0;0
;14030512;01;625.31910407;0;797.375;0.9777777778;414441114444;2014;2015;25;3;0;8;;0;1
;14030517;01;742.88925594;0;1330.2;6;111111944444;2014;2015;30;3;0;5;;0;0
;14030521;01;536.32353596;1;772;2.2923565324;111111144444;2014;2015;34;6;0;5;;0;0
;14030547;01;723.58017191;0;483;11;111114111111;2014;2015;24;6;0;1;;1;1
;14030574;01;1006.4120071;0;2300.6666667;3;144117777774;2014;2015;26;2;0;3;;1;1
1;14030580;01;459.59970015;0;438.83333333;8.9085470085;444444444444;2014;2015;31;5;0;12;0;0;0
;14030588;01;934.64909351;0;996.91666667;0;444444444444;2014;2015;29;2;0;12;;1;1
;14030589;01;507.52964396;0;1454;3;444444444111;2014;2015;40;1;0;9;;1;0
1;14030589;02;507.52964396;0;967.41666667;0;444444444444;2014;2015;56;5;1;12;0;0;0
;14030596;01;331.16335688;1;175.8;3.1341880342;411111411444;2014;2015;58;1;0;5;;1;0
;14030608;01;438.06085811;1;882.33333333;6;444444111111;2014;2015;47;1;0;6;;0;0
;14030614;01;648.08214722;0;538.83333333;0;444444444444;2014;2015;41;3;0;12;;1;0
;14030633;01;596.57570543;0;1223.8;0;444444443344;2014;2015;53;2;0;10;;0;0
;14030651;01;489.17208392;1;1118.1428571;4.8333333333;441111144444;2014;2015;32;1;0;7;;0;0
;14030654;02;362.08540326;1;1899.2;0;444447777777;2014;2015;26;3;0;5;;0;1
;14030656;02;410.72436237;1;1274;10;441111111111;2014;2015;48;1;0;2;;1;0
;14030657;02;321.85786549;1;1176;11;411111111111;2014;2015;52;1;0;1;;0;0
;14030678;01;370.42824752;0;719.66666667;3;144411444444;2014;2015;37;1;1;9;;1;0
;14030678;02;370.42824752;0;675.3;1.0006105006;114444444444;2014;2015;35;2;0;10;;0;0
;14030679;02;463.05307681;1;489.66666667;2.8811965812;444111111111;2014;2015;56;1;0;3;;0;0
;14030686;02;1008.2279146;1;971.75;8;111144441111;2014;2015;28;1;0;4;;0;1
;14030688;02;423.42914824;1;1557;10;441111111111;2014;2015;50;8;1;2;;1;0
;14030689;01;863.82233755;1;787.55555556;1;444441444433;2014;2015;26;2;0;9;;1;1
;14030693;01;732.24735724;1;1099.5;6;444444111111;2014;2015;38;1;0;6;;1;0
;14030700;06;373.72653032;1;431;10.74957265;411111111111;2014;2015;29;1;0;1;;0;1
;14030722;01;830.34519484;0;652;9;411111111144;2014;2015;24;1;0;3;;1;1
;14030738;01;556.00475272;1;314.625;4;111144444444;2014;2015;25;2;0;8;;1;1
;14030739;02;508.10109237;1;724.6;7;444441111111;2014;2015;54;16;1;5;;0;0
;14030747;02;382.5050459;1;1448;5.088034188;444411111111;2014;2015;30;1;0;4;;1;0
;14030755;01;1196.6635723;0;751.3;0;444444994444;2014;2015;57;2;0;10;;1;0
1;14030765;03;749.56202476;1;924.45454545;2.505982906;444444449444;2014;2015;24;2;0;11;0;0;1
;14030770;02;384.00712654;1;1232;5.7271794872;441111111111;2014;2015;48;1;0;2;;0;0
1;14030772;02;450.39981306;1;1732.5;4;444444441111;2014;2015;32;1;0;8;0;0;0
;14030774;02;378.81553938;1;891.28571429;2;444117774444;2014;2015;49;2;0;7;;1;0
;14030778;02;683.37946348;1;558.25;4.3623931624;444411111111;2014;2015;43;1;0;4;;0;0
;14030786;01;558.95736828;0;473.08333333;0;444444444444;2014;2015;45;5;0;12;;0;0
;14030797;01;293.0287062;0;452.66666667;0.3745054945;414411144411;2014;2015;60;1;0;6;;0;0
;14030814;01;465.5556208;1;484;1;999444444144;2014;2015;46;1;0;8;;1;0
;14030821;02;559.6120842;1;1492.8571429;0.7444444444;334441114444;2014;2015;57;4;0;7;;1;0
;14030831;01;556.76340981;0;1161;7;111111144334;2014;2015;53;2;0;3;;0;0
1;14030833;01;756.23548507;1;663.08333333;0;444444444444;2014;2015;54;2;1;12;0;0;0
;14030837;01;742.29447305;0;535.66666667;9;144411111111;2014;2015;48;1;1;3;;0;0
1;14030839;01;495.15605437;1;845.27272727;0.4196581197;444444444441;2014;2015;48;2;0;11;0;0;0
;14030849;02;558.30714285;1;63.666666667;7;444771111111;2014;2015;35;1;0;3;;1;0
;14030853;02;432.72659635;1;525;11;111111111114;2014;2015;24;1;0;1;;1;1
;14030855;01;542.62774157;0;897.75;1.2948717949;444444444444;2014;2015;50;2;0;12;;0;0
;14030865;02;360.59652012;1;464.66666667;0;444444444444;2014;2015;38;4;0;12;;1;0
;14030867;01;843.50864287;1;1706.4545455;1;144444444444;2014;2015;42;2;0;11;;1;0
1;14030884;02;334.34203529;1;991.6;7;114444411111;2014;2015;40;1;0;5;0;1;0
1;14030885;01;635.56256003;1;1840.0833333;0;444444444444;2014;2015;36;2;0;12;0;1;0
;14030887;01;3375.3841923;1;377.42857143;5;111114444444;2014;2015;29;1;0;7;;0;1
;14030897;02;458.8926714;1;172.85714286;5;444111114444;2014;2015;24;1;0;7;;0;1
2;14030898;01;648.91610243;0;505.5;0;444444444444;2014;2015;41;3;1;12;1;0;0
;14030900;01;580.95208146;1;592.57142857;5;441111144444;2014;2015;25;1;1;7;;0;1
;14030901;02;572.27001391;1;30.9;2.6;334444444444;2014;2015;25;3;0;10;;0;1
;14030910;02;707.80400456;1;1231;8;444411111111;2014;2015;42;1;0;4;;1;0
;14030916;01;315.28356689;1;619;0.6188034188;444466666661;2014;2015;34;5;0;4;;0;0
1;14030935;01;477.21912083;0;1276.2727273;0;344444444444;2014;2015;33;2;0;11;0;0;0
;14030939;01;513.55131141;1;912.33333333;3.2358974359;444444444444;2014;2015;43;2;0;12;;1;0
;14030968;01;839.96877084;1;671.25;3;444999994111;2014;2015;23;1;1;4;;0;1
;14030976;02;660.92488369;1;321.63636364;0;744444444444;2014;2015;24;2;0;11;;0;1
;14030980;02;757.96413945;1;451.9;2;444444444411;2014;2015;59;1;0;10;;0;0
;14030983;01;353.35230296;1;445;11;411111111111;2014;2015;51;1;1;1;;0;0
;14030990;02;699.74125636;1;1612.5;0.4837118437;111144441111;2014;2015;44;1;0;4;;0;0
;14030995;01;400.24683645;1;525.63636364;0.1358974359;144444444444;2014;2015;45;18;1;11;;0;0
2;14031001;01;588.24636339;1;520.90909091;0;944444444444;2014;2015;58;6;1;11;1;1;0
1;14031017;01;389.58419393;0;1072.1666667;0;444444444444;2014;2015;61;3;0;12;0;0;0
;14031024;01;634.31123414;1;686.91666667;12;444444444444;2014;2015;31;1;0;12;;1;0
;14031035;02;766.24257214;1;740.90909091;1;444444444441;2014;2015;51;1;1;11;;0;0
;14031039;01;450.124509;1;1155.4;1.858974359;114444444444;2014;2015;52;2;1;10;;0;0
;14031051;01;414.78315937;0;679.33333333;3.8333333333;444111111444;2014;2015;50;1;1;6;;0;0
;14031055;01;588.27187944;1;788.5;2.2581196581;444444444444;2014;2015;59;1;0;12;;1;0
;14031062;01;510.0490065;0;1183;10;441111111111;2014;2015;35;1;0;2;;1;0
;14031064;01;206.14224684;1;1242.375;4;111144444444;2014;2015;41;2;0;8;;1;0
;14031079;02;381.16616164;1;925.5;6;441444411111;2014;2015;60;20;0;6;;0;0
;14031085;01;642.69080275;0;482.33333333;0;444444444444;2014;2015;59;8;1;12;;1;0
;14031088;02;985.80839879;1;1907.0833333;0.4803418803;444444444444;2014;2015;30;2;0;12;;1;0
;14031099;01;416.9058263;1;718.33333333;3;444444444111;2014;2015;57;1;0;9;;1;0
;14031105;02;541.95020429;1;3041;11;411111111111;2014;2015;31;4;0;1;;0;0
;14031119;01;590.57982572;1;1721.5833333;0;444444444444;2014;2015;44;2;0;12;;1;0
1;14031121;01;516.4352919;1;656.75;4;444114414441;2014;2015;45;4;1;8;0;1;0
;14031137;01;671.83316879;0;603.33333333;4.4766788767;414411111111;2014;2015;31;1;1;3;;1;0
;14031143;02;347.64914847;1;985.91666667;0;444444444444;2014;2015;45;2;1;12;;1;0
;14031144;05;1769.7073974;0;2080;0.911965812;111111114111;2014;2015;49;1;0;1;;0;0
1;14031149;01;637.53312973;0;811.91666667;0;444444444444;2014;2015;33;3;0;12;0;1;0
;14031152;02;986.18101265;1;480.83333333;1;144444488888;2014;2015;31;5;0;6;;1;0
;14031168;01;955.12942817;0;304.5;9;144911111111;2014;2015;32;1;0;2;;1;0
;14031171;01;1412.0170191;0;1240;4;444414111444;2014;2015;34;2;0;8;;1;0
;14031212;01;905.38068197;0;491.75;0;444444444444;2014;2015;32;3;0;12;;1;0
;14031219;02;452.33826333;1;1217.8571429;5;114444444111;2014;2015;38;2;0;7;;0;0
;14031225;02;509.66870397;1;531;5.8461538462;911111111114;2014;2015;49;2;1;1;;1;0
1;14031228;01;660.30039125;0;1269.8;7;444441111111;2014;2015;57;1;1;5;0;0;0
;14031243;01;756.48674523;0;796.83333333;3.2632478632;444444444444;2014;2015;29;1;0;12;;0;1
;14031254;01;327.25656034;1;2948.5;10;441111111111;2014;2015;41;1;0;2;;0;0
;14031265;02;510.00183199;1;1200.6;7;411144441111;2014;2015;43;1;1;5;;1;0
;14031273;02;436.32595767;1;650;5;444469911111;2014;2015;37;1;0;4;;0;0
1;14031291;02;661.48909453;1;1892;4.5803418803;414111111111;2014;2015;30;1;0;2;0;0;0
1;14031293;02;697.47241682;0;1342.4;7;144414411111;2014;2015;33;1;0;5;0;1;0
;14031314;01;1068.5984757;1;2108.3333333;6.8427350427;111144411199;2014;2015;33;1;0;3;;0;0
;14031335;02;916.94756002;1;477.5;0;444444444444;2014;2015;46;7;1;12;;1;0
;14031339;01;426.48887823;1;1016;6;111111444444;2014;2015;25;2;0;6;;0;1
;14031343;01;323.5665439;0;489;2.7572649573;411111111111;2014;2015;59;1;0;1;;0;0
2;14031346;01;594.4024743;0;437.91666667;0;444444444444;2014;2015;60;7;1;12;1;1;0
;14031367;01;355.63256086;0;350.16666667;3.5358974359;444888999444;2014;2015;58;2;0;6;;0;0
;14031401;02;530.4524388;1;729.66666667;0;777777444444;2014;2015;59;4;1;6;;0;0
;14031420;01;588.3603525;0;1020.1666667;0.9717948718;444444444444;2014;2015;53;2;1;12;;1;0
;14031442;01;531.49908207;1;1174;3.9912087912;411111111114;2014;2015;58;1;1;2;;1;0
;14031445;01;491.98743085;0;384;8.1333333333;411111111111;2014;2015;59;1;0;1;;0;0
1;14031465;01;674.58637543;1;1112.6666667;0;444444444444;2014;2015;56;3;1;12;0;1;0
;14031468;01;885.31018487;1;517;1;444414444444;2014;2015;48;16;0;11;;1;0
;14031509;01;551.37483202;0;484;0;444444444444;2014;2015;62;4;0;12;;0;0
2;14031511;01;368.04512476;0;516.16666667;0;444444444444;2014;2015;60;3;0;12;1;0;0
;14031517;01;568.48042242;1;3396.1666667;6;111114444441;2014;2015;40;1;0;6;;1;0
;14031528;01;631.35056608;0;209.58333333;0;444444444444;2014;2015;50;11;0;12;;0;0
1;14031529;04;920.09549358;0;899.41666667;0;444444444444;2014;2015;21;2;0;12;0;1;1
;14031529;05;920.09549358;0;1411;6;111111433333;2014;2015;21;1;0;1;;0;1
1;14031532;01;555.11502537;1;1115.75;0;444444444444;2014;2015;60;3;0;12;0;1;0
;14031538;02;834.35128334;1;1412.5;8;411114114141;2014;2015;48;1;0;4;;1;0
;14031569;01;553.00929362;1;1036;9;111111111433;2014;2015;23;4;0;1;;0;1
;14031571;01;769.47321704;0;4513;5;111114333333;2014;2015;24;2;0;1;;0;1
;14031575;02;413.7685022;0;1292.6666667;3.5931623932;444777777777;2014;2015;21;3;0;3;;0;1
1;14031580;01;372.66735682;1;1556.1666667;0;444444444444;2014;2015;37;10;0;12;0;0;0
;14031582;01;552.81054716;0;3907;8.9811965812;111111144411;2014;2015;33;1;0;3;;0;0
;14031584;01;673.01183714;0;2319.75;8;444411111111;2014;2015;42;2;0;4;;1;0
;14031586;01;454.64559887;1;3682.5;2.1936507937;111444433333;2014;2015;33;3;0;4;;0;0
;14031592;01;265.08816158;1;560.91666667;0;444444444444;2014;2015;59;3;0;12;;1;0
;14031593;01;987.49941728;0;7765;11;411111111111;2014;2015;35;3;0;1;;1;0
;14031604;01;667.13602852;0;1728;9;433111111111;2014;2015;33;1;0;1;;0;0
;14031618;01;608.79050205;1;4806;0;333777444444;2014;2015;32;2;0;6;;0;0
;14031619;02;468.10496375;1;264;7;444441111111;2014;2015;37;1;0;5;;1;0
;14031622;01;522.02870803;1;1003.75;4.3974358974;444444444444;2014;2015;24;2;0;12;;0;1
;14031627;02;531.47657888;1;6248.5;5;422244411111;2014;2015;47;1;0;4;;0;0
;14031639;01;706.11364555;1;302.25;8;111144441111;2014;2015;46;1;1;4;;1;0
;14031657;02;463.63579597;1;322.75;8;441111114411;2014;2015;47;1;0;4;;1;0
;14031663;02;900.99129114;1;260.5;6;444444111111;2014;2015;59;1;0;6;;1;0
1;14031666;01;354.53832602;1;751;7;444441111111;2014;2015;32;1;0;5;0;0;0
;14031684;02;1578.6504441;1;2882;7;222111441111;2014;2015;45;1;0;2;;0;0
;14031694;01;524.67107474;1;826;8.6791208791;411111111111;2014;2015;38;1;0;1;;0;0
;14031706;02;312.94761993;1;865.8;7;444441111111;2014;2015;42;1;0;5;;1;0
;14031716;02;627.33929087;1;743.5;8;111111114444;2014;2015;33;1;0;4;;1;0
;14031723;01;594.36008822;1;752.41666667;1.5581196581;444444444444;2014;2015;28;3;0;12;;0;1
;14031730;02;443.54735507;1;707.88888889;3;444444444111;2014;2015;28;1;0;9;;1;1
;14031752;01;908.3936665;0;666.41666667;0.6128205128;444444444444;2014;2015;49;3;0;12;;1;0
;14031759;04;363.35796189;1;1122.2857143;5;111144444441;2014;2015;37;1;0;7;;0;0
;14031761;02;394.13942301;0;51.666666667;0.6761904762;414411777777;2014;2015;33;1;1;3;;0;0
;14031788;01;428.15481884;1;205.2;7;444441111111;2014;2015;55;1;0;5;;0;0
;14031790;01;884.72985941;0;1083;10;441111111111;2014;2015;32;2;0;2;;0;0
;14031797;01;609.0433374;0;466.58333333;0;444444444444;2014;2015;50;5;1;12;;0;0
2;14031812;02;612.13605044;0;504;2;444114444444;2014;2015;34;1;1;10;1;0;0
;14031819;02;2067.9792087;1;1118.7272727;0.7179487179;444444444441;2014;2015;33;3;0;11;;0;0
;14031827;02;257.45683398;1;110;9;111444111111;2014;2015;47;1;0;3;;1;0
;14031836;02;586.54997282;1;1199;10;441111111111;2014;2015;47;1;1;2;;1;0
;14031838;01;447.51039809;0;10234;0;948888888888;2014;2015;56;4;1;1;;0;0
;14031844;02;831.29106931;1;1270;10;411141111111;2014;2015;40;1;0;2;;0;0
2;14031850;01;1029.1536804;1;517.27272727;0;944444444444;2014;2015;49;6;1;11;1;1;0
1;14031856;02;482.3337811;1;1721.6363636;1;444444444441;2014;2015;56;2;1;11;0;1;0
;14031866;02;374.82657609;0;1145.6666667;5.7709401709;111411444441;2014;2015;30;2;0;6;;0;0
;14031873;02;181.46609583;1;464.75;0.6384615385;114444114444;2014;2015;54;2;0;8;;1;0
;14031888;02;341.73513758;1;730.16666667;6;444444111111;2014;2015;50;1;0;6;;0;0
;14031892;01;654.96137549;0;6.0909090909;1;144444444444;2014;2015;62;3;1;11;;0;0
;14031909;01;1012.3263458;0;1075.75;0;444444444444;2014;2015;29;2;0;12;;0;1
1;14031923;01;775.23963142;0;463.75;6.0675213675;444411111111;2014;2015;30;1;0;4;0;1;0
;14031934;01;579.54180644;1;159;0;848444888888;2014;2015;57;6;0;4;;0;0
;14031935;01;633.0440155;1;509.28571429;1.2102564103;444444411111;2014;2015;44;2;0;7;;0;0
;14031948;02;235.23299669;1;1230.4;7;111111144444;2014;2015;38;2;0;5;;0;0
;14031949;01;653.89250257;1;1024.3333333;8.6076923077;441111114111;2014;2015;28;1;0;3;;0;1
;14031952;01;444.13266934;0;1695;0.0447374847;111111111444;2014;2015;60;1;1;3;;0;0
;14031972;02;915.35738184;1;1481.2;3.9905982906;999444441111;2014;2015;41;1;0;5;;0;0
;14031973;01;601.1937094;0;907.7;1.5624908425;114444444444;2014;2015;60;1;0;10;;0;0
;14031974;01;1085.547165;1;535.5;7.958974359;111144111111;2014;2015;40;1;0;2;;0;0
;14031985;02;654.92400279;1;240.5;2.2094017094;444444444444;2014;2015;51;4;0;12;;0;0
;14031990;01;663.02667248;1;832.08333333;3.0051282051;444444444444;2014;2015;37;2;0;12;;1;0
;14032005;01;537.70283906;1;1732.1666667;6;111111444444;2014;2015;46;3;0;6;;0;0
;14032030;01;538.53960398;0;1220.3333333;3;444444444111;2014;2015;60;1;0;9;;1;0
;14032031;01;630.70306159;1;3200;11;111111111114;2014;2015;30;4;0;1;;1;0
;14032035;02;442.63320488;1;846;4;114441144444;2014;2015;24;2;0;8;;0;1
;14032037;01;745.50321871;0;565.5;10;441111111111;2014;2015;22;1;0;2;;0;1
1;14032037;02;745.50321871;0;480.16666667;5.4128205128;444441111114;2014;2015;29;1;1;6;0;1;1
1;14032039;01;109.02339543;1;2065.5833333;0.2700854701;444444444444;2014;2015;59;2;0;12;0;1;0
