ident;noi;wpela15;couple;chom_mens;nbmois_sal;cal0;anref;anleg;age;duree_ss_emploi;pas_diplome;nbmois_cho;ass;sexe;moins_30
13031238;01;646.48404091;0;52.181818182;1;144444444444;2013;2015;33;2;1;11;0;1;0
13031287;02;584.0014363;1;2074;7.6146535088;111441111114;2013;2015;33;1;1;3;;1;0
13031354;01;551.48864572;0;941.91666667;0;444444444444;2013;2015;41;2;0;12;;1;0
13031406;01;553.20434673;0;1854.75;4;114444444114;2013;2015;45;1;0;8;;1;0
13031411;02;984.3124392;1;911.71428571;5;411111444444;2013;2015;28;0;0;7;0;0;1
13031415;01;1186.4136469;0;1605.6666667;0;444444444444;2013;2015;57;2;0;12;;1;0
13031432;01;440.43746412;0;507.85909091;0;944444444444;2013;2015;57;14;1;11;1;1;0
13031435;01;143.23948883;1;1600;2.6111320333;444777111144;2013;2015;37;1;0;5;;1;0
13031439;01;874.43549809;0;1259.1428571;5;444444111114;2013;2015;43;0;1;7;;1;0
13031516;01;454.67455357;0;705.75;4;444114114444;2013;2015;47;1;0;8;0;1;0
13031516;02;454.67455357;0;814.75;4.3145684324;444444444444;2013;2015;30;1;0;12;0;0;0
13031524;01;515.44403347;0;494;2;113344444444;2013;2015;42;5;0;8;;1;0
13031524;02;515.44403347;0;491.3;1;944414444444;2013;2015;50;2;0;10;0;0;0
13031557;01;735.06379604;1;676;0;444444444444;2013;2015;41;2;1;12;0;1;0
13031565;02;622.62742472;1;759.57142857;2.2442645379;444444114111;2013;2015;25;1;1;7;0;1;1
13031602;01;665.45918705;0;4286.6666667;0;222222222444;2013;2015;42;0;0;3;;1;0
13031602;02;665.45918705;0;164.66666667;1;222222224441;2013;2015;40;0;0;3;;0;0
13031605;05;1722.9707814;1;1860.7142857;4.8131981973;114111444444;2013;2015;30;0;0;7;0;1;0
13031675;02;749.34148487;0;513.05625;0;444444443333;2013;2015;35;8;0;8;;0;0
13031680;01;884.20185749;0;417.5;8;441111111144;2013;2015;22;1;0;4;0;0;1
13031717;01;854.14412807;0;1068.4166667;0;444444444444;2013;2015;54;2;1;12;;0;0
13031759;01;1449.5137066;0;949.08333333;0;444444444444;2013;2015;29;2;0;12;;1;1
13031778;01;853.52334679;0;1598.6666667;0;444444444444;2013;2015;42;2;0;12;;1;0
13031791;01;1569.2945366;0;1252.3333333;9;111111111444;2013;2015;26;0;0;3;;1;1
13031820;01;393.89581578;1;420.14285714;2.0929409231;114444444111;2013;2015;60;6;0;7;0;0;0
13031834;01;696.07053661;0;1518.5833333;0;444444444444;2013;2015;63;5;0;12;0;0;0
13031885;01;527.54994989;1;509.245;0;444444334444;2013;2015;53;11;1;10;;1;0
13031989;01;639.71485557;1;494;2.2093247764;111444444444;2013;2015;56;6;0;9;;0;0
13031993;01;527.28290553;1;272;7;888811111114;2013;2015;48;2;1;1;;1;0
13031996;01;1068.164015;1;1303.8;7;441111111444;2013;2015;40;1;1;5;;1;0
13032076;01;549.59639017;0;506.70416667;0;444444444444;2013;2015;45;3;1;12;;1;0
13032081;01;655.43325639;0;3742.75;1.6915027481;111144111144;2013;2015;63;0;0;4;0;1;0
13032087;01;609.85537375;0;404.18181818;1;144444444444;2013;2015;30;3;0;11;;0;0
13032121;01;310.35411177;1;919.09090909;0.1309010782;144444444444;2013;2015;36;2;1;11;0;1;0
13032159;01;690.95949615;0;509.245;0;994444444444;2013;2015;25;4;0;10;;0;1
13032169;01;629.31270939;1;281.04090909;2.103029164;444449444444;2013;2015;41;2;1;11;;1;0
13032173;01;706.66074669;0;507.85909091;0;944444444444;2013;2015;49;6;0;11;;1;0
13032175;02;985.95117164;0;987.125;1.2228916515;111144444444;2013;2015;42;2;0;8;0;1;0
13032301;02;1196.2262805;0;1049.2222222;3;444111444444;2013;2015;36;0;1;9;0;1;0
13032325;01;724.02702977;0;918.66666667;0;444444444444;2013;2015;46;2;1;12;;1;0
13032330;01;714.93202431;0;1275;0.9697014082;444999999999;2013;2015;35;2;0;3;0;0;0
13032345;01;475.92910703;0;418.04090909;0.8353555648;444444444441;2013;2015;42;0;0;11;;1;0
13032363;01;450.40346702;1;11057;0;222222222224;2013;2015;36;0;0;1;;1;0
13032369;01;858.31225962;0;985.91666667;0;444444444444;2013;2015;34;2;0;12;0;1;0
13032385;01;913.00093981;0;1055.8333333;6;114411444114;2013;2015;29;1;0;6;;1;1
13032406;07;602.48310423;0;903.5;2.3269389031;141111111142;2013;2015;41;0;0;2;0;1;0
13032463;01;512.41525506;1;506.70416667;0;444444444444;2013;2015;64;11;1;12;;1;0
13032476;01;128.46213465;0;432.25;1;222444444441;2013;2015;57;2;0;8;;1;0
13032476;02;128.46213465;0;893;6;441111114444;2013;2015;54;1;0;6;;0;0
13032521;01;659.43961696;0;506.70416667;0;444444444444;2013;2015;43;5;0;12;;1;0
13032526;01;413.33903624;0;534.25;1.9930427318;111441444444;2013;2015;24;2;0;8;;1;1
13032534;01;412.71798559;1;497.95416667;0.0887027043;444444444444;2013;2015;28;4;0;12;;1;1
13032536;02;433.12376965;1;861.5;4;111144444444;2013;2015;28;2;1;8;;1;1
13032543;02;355.72749921;1;243.5;0.6519464225;944411422244;2013;2015;31;0;0;6;;1;0
13032640;01;574.67882439;0;506.70416667;0;444444444444;2013;2015;40;9;0;12;;1;0
13032649;01;541.67229733;0;144.33333333;9;111111111444;2013;2015;50;0;0;3;;1;0
13032651;01;1054.0963336;0;1587.2;7;111144411144;2013;2015;38;0;0;5;0;1;0
13032694;01;438.64733768;1;494;0;222222244444;2013;2015;47;2;0;5;;1;0
13032831;01;681.85600181;0;391.75;4;114444119889;2013;2015;57;1;0;4;;0;0
13032888;01;1220.6440363;0;681.2;7;411111114444;2013;2015;29;2;0;5;;1;1
13032913;01;399.47523553;0;266.05625;4;444444414111;2013;2015;48;4;0;8;;1;0
13032949;01;779.57793438;0;1046.8181818;0;744444444444;2013;2015;38;3;1;11;0;1;0
13032949;02;779.57793438;0;73.25;3.1269856243;414441114444;2013;2015;38;0;1;8;0;0;0
13032997;01;858.4171426;0;498.445;0.9275030343;444444441144;2013;2015;54;6;1;10;1;1;0
13033009;01;537.11099482;0;358.28571429;5;441111144444;2013;2015;51;0;0;7;;0;0
13033038;01;951.68974902;0;941.33333333;0.1662099216;444444444444;2013;2015;36;2;0;12;;0;0
13033048;02;2422.4574408;0;494;0;999994444444;2013;2015;54;0;0;7;;0;0
13033061;01;1485.3913361;0;871.44444444;0.8129645909;444444444111;2013;2015;31;5;0;9;0;0;0
13033078;01;693.98888166;1;296.4;2;144444444441;2013;2015;59;2;1;10;;1;0
13033109;01;477.37413859;1;2668.4;1.3410963093;144111111444;2013;2015;31;0;0;5;;1;0
13033115;01;1023.2059591;0;929;2;112224444444;2013;2015;43;2;0;7;;1;0
13033142;01;537.24070112;0;506.70416667;0;444444444444;2013;2015;41;2;0;12;;0;0
13033142;02;537.24070112;0;1259.9;1;344444444441;2013;2015;39;2;1;10;;1;0
13033159;01;647.33855181;0;1494.3333333;6;444111111444;2013;2015;29;1;0;6;0;1;1
13033159;02;647.33855181;0;1141.1;2;114444444444;2013;2015;28;2;0;10;0;0;1
13033225;01;656.26294505;0;1368.3;2;444444444411;2013;2015;55;1;1;10;;1;0
13033231;01;302.73101598;0;4695;11;111111111114;2013;2015;35;0;0;1;;1;0
13033231;02;302.73101598;0;4190;10.953492194;111111111114;2013;2015;32;0;1;1;;0;0
13033236;01;1587.3442296;0;506.70416667;0;444444444444;2013;2015;44;5;0;12;1;1;0
13033270;01;378.51628393;0;636;1.2706262552;111114444444;2013;2015;39;2;1;7;;0;0
13033295;01;740.23019251;0;535.625;3.6824540153;411444444114;2013;2015;29;1;0;8;;0;1
13033363;01;846.99802394;0;667.5;0;444444444444;2013;2015;33;2;0;12;0;0;0
13033375;01;793.29047982;0;839.88888889;3;444444444111;2013;2015;27;1;0;9;0;0;1
13033403;02;1291.1026247;1;494;1;199444444444;2013;2015;23;0;0;9;;1;1
13033427;02;868.64531906;1;329.33333333;2.3949730161;114133333344;2013;2015;49;2;0;3;;0;0
13033446;02;584.77376221;0;1006;0;444444444444;2013;2015;35;2;1;12;0;1;0
13033455;01;492.54689824;0;829.36363636;0;444444444449;2013;2015;45;2;0;11;0;1;0
13033468;02;305.02447995;1;506.70416667;0;444444444444;2013;2015;50;2;0;12;;0;0
13033524;02;648.66277246;1;933.125;2.3033176559;111144444444;2013;2015;29;0;0;8;0;1;1
13033536;01;379.1276077;0;1465.1;0;224444444444;2013;2015;31;2;0;10;;0;0
13033536;02;379.1276077;0;1517.625;0;233344444444;2013;2015;40;2;0;8;;1;0
13033550;01;917.367749;0;1952.6666667;0;888888888444;2013;2015;34;0;0;3;;0;0
13033561;01;613.65015821;1;418.04090909;1;444444444441;2013;2015;60;2;0;11;;1;0
13033627;02;336.36460626;0;1396.6;7;111111144444;2013;2015;49;2;0;5;;0;0
13033700;01;506.64759881;0;869.5;7.910042126;111111114444;2013;2015;40;0;0;4;;0;0
13033732;02;1308.2733541;1;1145.75;0;444444444444;2013;2015;34;2;1;12;;1;0
13033744;01;669.8339284;0;291.38333333;3;444441444411;2013;2015;47;1;1;9;;1;0
13033760;01;1625.0327106;0;389.55625;4;444411114444;2013;2015;44;3;1;8;;1;0
13033761;02;624.65499057;1;601;6;114444111144;2013;2015;27;0;0;6;;1;1
13033768;02;592.07231799;0;485.945;1;944444414444;2013;2015;43;2;0;10;;0;0
13033776;01;681.7541617;0;707.5;0.6872306605;444444444433;2013;2015;28;2;0;10;;0;1
13033784;02;495.31796281;1;857.33333333;6;411111144444;2013;2015;25;2;1;6;;1;1
13033800;01;845.57769343;0;506.70416667;0;444444444444;2013;2015;49;3;0;12;;0;0
13033802;01;231.66054827;0;506.70416667;0;444444444444;2013;2015;45;5;0;12;;1;0
13033802;02;231.66054827;0;506.70416667;0;444444444444;2013;2015;39;2;1;12;;0;0
13033809;01;602.9331015;0;509.245;0;994444444444;2013;2015;41;2;1;10;;0;0
13033812;01;876.35720813;0;355.71428571;3;444444411122;2013;2015;31;1;0;7;;0;0
13033812;02;876.35720813;0;1296.8571429;5;111441144444;2013;2015;33;2;0;7;;1;0
13033837;02;934.05003147;0;547.75;8;111111114444;2013;2015;23;2;1;4;0;1;1
13033842;01;582.77331886;0;1082.875;2.5663500855;444411114444;2013;2015;42;2;0;8;;0;0
13033851;02;276.69540782;1;662;2.6180215638;141141444411;2013;2015;42;1;0;6;0;0;0
13033861;01;259.6019063;1;73.370833333;4.4118830497;444444444444;2013;2015;60;4;0;12;;1;0
13033889;01;922.887683;0;752.5;10;411111111114;2013;2015;43;0;0;2;;1;0
13033943;03;629.6055619;0;1196.5;1;144444499999;2013;2015;28;2;0;6;;0;1
13033951;02;225.65168774;1;1065.3636364;1;444444444441;2013;2015;37;2;1;11;;1;0
13034010;05;494.31992909;1;768.25;1.3038436341;444444441133;2013;2015;40;1;0;8;0;0;0
13034047;01;606.37617282;0;444.6;2;114444444444;2013;2015;40;6;0;10;;0;0
13034061;01;593.04268079;0;535.85909091;0.1567368173;444144444444;2013;2015;53;5;1;11;;0;0
13034068;01;634.72824909;0;1128.5;10;111111111144;2013;2015;30;0;0;2;;1;0
13034071;02;384.89234133;1;728.75;3;711444441444;2013;2015;54;0;1;8;0;0;0
13034074;01;616.52786954;0;900.11111111;0.4056211041;444441144447;2013;2015;29;2;0;9;0;0;1
13034075;01;684.31769064;1;2332.0833333;0;444444444444;2013;2015;57;2;0;12;;1;0
13034085;02;396.77755691;1;1265.25;8;441141111114;2013;2015;55;0;0;4;0;1;0
13034088;01;348.0842087;0;965;0.252329052;444444444444;2013;2015;53;2;0;12;0;0;0
13034090;01;525.68396471;0;855;5;444444411111;2013;2015;51;1;0;7;;1;0
13034095;01;366.3266233;0;367;0;888888844444;2013;2015;60;5;0;5;;1;0
13034111;01;380.4835283;1;1134.1428571;5;411111444444;2013;2015;47;2;0;7;;1;0
13034160;02;722.93456961;0;1540.0833333;0;444444444444;2013;2015;50;2;0;12;0;1;0
13034169;01;710.38169637;0;346.27222222;1.8885925294;444444444111;2013;2015;48;1;0;9;;1;0
13034186;01;448.18308443;0;3645.5;0.0533938608;447777777777;2013;2015;40;2;0;2;0;0;0
13034187;02;673.76623174;1;487.5375;0.1929068521;444444444444;2013;2015;29;2;0;12;;0;1
13034237;04;760.86405574;1;506.70416667;0;444444444444;2013;2015;44;5;0;12;1;1;0
13034283;01;401.87880344;0;506.70416667;0;444444444444;2013;2015;49;6;0;12;;0;0
13034285;01;1575.7875278;0;923.22222222;3;444444444111;2013;2015;53;0;0;9;;0;0
13034287;01;564.88700468;1;506.70416667;0;444444444444;2013;2015;52;11;1;12;;1;0
13034290;01;565.83283539;0;488.13181818;0.3073714791;144444444444;2013;2015;48;2;0;11;;0;0
13034300;01;1392.9635397;0;1439.6666667;3;444111444444;2013;2015;37;2;0;9;;1;0
13034302;01;736.52582494;0;589.4;1.7688869381;441414444444;2013;2015;20;2;0;10;0;0;1
13034302;02;736.52582494;0;5127;10;111111111143;2013;2015;23;0;1;1;;1;1
13034329;01;419.9059049;1;1054;0;444444444444;2013;2015;60;0;0;12;;0;0
13034342;01;544.12968736;0;574.80625;1;999144444444;2013;2015;50;6;1;8;;1;0
13034347;02;356.70972266;1;1057.7777778;3;111444444444;2013;2015;43;0;0;9;;1;0
13034387;01;867.48034372;1;506.70416667;0;444444444444;2013;2015;53;2;0;12;;0;0
13034404;01;1275.0482869;0;506.70416667;0;444444444444;2013;2015;27;2;0;12;;1;1
13034410;01;515.75944711;0;393.77222222;1.7990286338;314444444441;2013;2015;42;6;0;9;1;1;0
13034410;02;515.75944711;0;225.0625;0.0508594979;414114444441;2013;2015;38;5;1;8;1;0;0
13034460;01;358.39059291;0;2054.5;10;411111111114;2013;2015;47;0;0;2;;0;0
13034474;01;459.06826318;0;990.4;1.8377822425;444411444444;2013;2015;46;2;0;10;;0;0
13034492;01;459.57525115;1;1068.3333333;0;444444444444;2013;2015;58;2;1;12;;1;0
13034508;02;562.93333838;1;506.70416667;0;444444444444;2013;2015;35;3;0;12;;1;0
13034567;01;388.92689792;1;506.70416667;0;444444444444;2013;2015;60;6;0;12;;1;0
13034572;02;474.46702667;0;1025.6666667;3;144444444114;2013;2015;35;1;1;9;;0;0
13034592;01;861.73505273;0;1682.4166667;0;444444444444;2013;2015;53;3;0;12;;0;0
13034601;01;792.62866842;0;849.33333333;0;444444444444;2013;2015;42;2;0;12;0;0;0
13034606;01;631.02607483;0;1447.75;5.2941120269;141111111444;2013;2015;41;0;0;4;;0;0
13034613;01;465.82963467;0;385.90185185;2.8522655984;444114414444;2013;2015;49;3;1;9;;0;0
13034653;01;536.72677902;0;1565.8;3.396144815;111111344444;2013;2015;53;2;0;5;;0;0
13034654;01;628.17699221;0;506.70416667;0;444444444444;2013;2015;59;3;1;12;;1;0
13034655;02;567.56205634;0;500.16666667;5.183510458;441111114444;2013;2015;20;0;0;6;;0;1
13034706;01;954.28116907;0;847.375;2;414441444422;2013;2015;28;1;0;8;;0;1
13034709;01;1045.7146757;0;506.70416667;0;444444444444;2013;2015;28;3;0;12;;0;1
13034738;01;355.62566077;1;704;9;111111111444;2013;2015;26;0;0;3;;1;1
13034744;01;3214.6933919;0;2244.0833333;0;444444444444;2013;2015;28;2;0;12;0;1;1
13034805;01;573.23334496;1;418.04090909;0.3267605862;444444444441;2013;2015;36;0;0;11;;0;0
13034813;01;229.5730398;1;595.33333333;6;411111144444;2013;2015;35;2;0;6;;1;0
13034834;01;718.85191047;1;595.42857143;5;444444411111;2013;2015;35;1;0;7;;1;0
13034835;01;415.02534654;0;127.75;0;444444444444;2013;2015;30;1;0;12;;0;0
13034878;01;725.51764114;1;1279.2;2;444444444411;2013;2015;48;1;0;10;0;1;0
13034923;01;490.97818046;1;622.4;4;999444441111;2013;2015;28;1;0;5;;0;1
13034939;01;499.50865119;0;2811;11;111111111114;2013;2015;44;0;0;1;;1;0
13034947;01;544.65429549;0;506.70416667;0;444444444444;2013;2015;43;4;0;12;;0;0
13035005;01;420.54399114;1;317.45714286;1.5630622165;444444422222;2013;2015;39;1;0;7;;0;0
13035021;02;502.83175549;1;1777.8333333;0;444444444444;2013;2015;60;2;0;12;;1;0
13035045;02;778.95598194;1;1217.2727273;1;444444444441;2013;2015;48;1;0;11;;1;0
13035056;01;544.84545294;0;1768.5;4;394444441111;2013;2015;49;1;0;6;0;1;0
13035129;01;857.32186437;0;4214.6666667;0;333333444333;2013;2015;44;3;0;3;0;0;0
13035134;01;848.82379282;0;985.8;1.0221110504;414444444414;2013;2015;48;2;0;10;0;0;0
13035175;02;273.32511439;1;510.93888889;0;444888444444;2013;2015;37;2;0;9;1;1;0
13035208;01;286.0930297;1;354.045;2;144444414444;2013;2015;38;2;1;10;;1;0
13035228;01;1042.6162895;0;1276;8;111111114444;2013;2015;30;0;0;4;;1;0
13035236;01;457.63859322;0;506.70416667;0;444444444444;2013;2015;33;3;0;12;;0;0
13035249;01;6479.4053093;1;1290.75;0;444444444444;2013;2015;40;3;0;12;;1;0
13035260;01;435.92156993;0;1004.4285714;4.5617303366;444444114111;2013;2015;39;1;0;7;;0;0
13035286;01;560.98373148;1;1238;6;111111444444;2013;2015;31;2;0;6;;0;0
13035294;01;911.10126583;0;948;2;411777777444;2013;2015;31;2;0;4;;0;0
13035383;01;182.05021663;1;1066.5;4.4123013426;111111111144;2013;2015;58;0;0;2;;1;0
13035391;01;456.20144806;0;506.70416667;0;444444444444;2013;2015;56;8;1;12;;1;0
13035396;01;1016.9357486;0;807;9;411111111144;2013;2015;26;0;0;3;;0;1
13035427;01;389.27081434;0;162.92142857;0.7750721735;444444411111;2013;2015;45;1;1;7;;0;0
13035427;02;389.27081434;0;941.14285714;1.7266885643;444444411111;2013;2015;44;1;1;7;;1;0
13035472;01;443.12827168;1;1012;0.3582555824;344444444444;2013;2015;43;2;0;11;;1;0
13035479;01;396.30503371;0;506.70416667;0;444444444444;2013;2015;46;6;0;12;;1;0
13035484;01;852.8844814;0;1558.8333333;1.5110216563;111111444444;2013;2015;54;0;0;6;;0;0
13035488;01;765.4058974;0;261.71428571;5;444444411111;2013;2015;30;1;0;7;0;0;0
13035624;01;640.1083197;0;36.555555556;2.1697099764;111444444444;2013;2015;28;0;0;9;;1;1
13035624;02;640.1083197;0;501.12083333;0.0568386261;444444444444;2013;2015;27;5;1;12;;0;1
13035659;01;1097.9082689;1;1440.25;4;444444441111;2013;2015;51;1;0;8;;0;0
13035660;02;1599.265961;1;575.58333333;4.0269305369;444444444444;2013;2015;24;1;0;12;;0;1
13035675;01;1450.2816635;1;1075.3636364;0.9619506864;144444444444;2013;2015;27;2;0;11;;0;1
13035677;02;538.29285908;1;418.04090909;1;444444444441;2013;2015;44;2;0;11;;1;0
13035678;01;791.7442916;1;506.70416667;0;444444444444;2013;2015;58;3;0;12;;0;0
13035679;06;476.84459934;0;663.66666667;3;144411444444;2013;2015;23;0;0;9;0;0;1
13035679;07;476.84459934;0;1093.8;1.6259291817;414444444441;2013;2015;27;0;0;10;0;1;1
13035683;01;429.08618495;0;496.20416667;0.1067877217;444444444444;2013;2015;54;6;0;12;;0;0
13035687;01;629.57390018;0;517.14285714;5;444444411111;2013;2015;56;1;0;7;;1;0
13035707;01;882.87009642;0;1054;0;444444444444;2013;2015;43;0;1;12;;0;0
13035749;01;1330.1146598;0;850.66666667;3;444444444111;2013;2015;46;2;0;9;;1;0
13035794;01;681.8576948;1;506.70416667;0;444444444444;2013;2015;48;14;1;12;;1;0
13035818;01;704.07748576;0;370.5;4;111144444444;2013;2015;37;3;1;8;;1;0
13035821;01;542.47152702;0;444.6;0.9838249455;114444444444;2013;2015;47;3;0;10;;1;0
13035837;01;898.94918755;0;1052.9166667;0;444444444444;2013;2015;53;2;0;12;;1;0
13035865;01;481.19112944;1;1165.9;2;444444444411;2013;2015;44;0;1;10;;1;0
13035892;01;582.31202617;0;906.2;1.249859242;411444444444;2013;2015;27;2;0;10;0;0;1
13035907;01;723.97408465;1;947.18181818;0.9404209038;444444444441;2013;2015;26;2;0;11;0;1;1
13035914;02;1279.21768;0;1149.1666667;0;444444444444;2013;2015;28;0;0;12;;1;1
13035918;02;754.78347189;0;1212.25;8;111111114444;2013;2015;27;0;0;4;;1;1
13035923;01;453.33329496;1;528.25;0;444444444444;2013;2015;39;2;1;12;0;0;0
13035949;01;763.88572353;1;934.66666667;3;441114444444;2013;2015;24;2;0;9;;1;1
13036038;01;650.03812945;0;1059.1666667;6;111111444444;2013;2015;34;2;0;6;;0;0
13036065;01;662.09195841;0;295.87083333;0;444444444444;2013;2015;48;7;1;12;1;1;0
13036126;01;184.98507031;0;309.5;7;911111114444;2013;2015;53;1;0;4;;1;0
13036138;01;994.30680801;0;519.40833333;0;444333444333;2013;2015;51;4;0;6;1;0;0
13036152;01;716.73804173;0;767.33333333;6;111111444444;2013;2015;39;2;0;6;;0;0
13036174;01;756.41691382;0;1557.6;6.6914564311;444111111144;2013;2015;29;0;0;5;;1;1
13036233;01;281.57333763;0;506.70416667;0;444444444444;2013;2015;55;4;1;12;;0;0
13036238;01;692.3246773;1;1064.8333333;0.1809485957;111444411441;2013;2015;34;2;0;6;;0;0
13036247;02;507.80486524;0;1291.6666667;9;441111111114;2013;2015;21;0;0;3;;1;1
13036295;01;799.09134428;0;778.57142857;0.9076956343;444444111114;2013;2015;20;2;0;7;;0;1
13036297;01;779.89332092;0;1251.4444444;2;444444443114;2013;2015;49;2;0;9;;0;0
13036316;01;659.95760247;0;506.70416667;0;444444444444;2013;2015;60;6;0;12;;0;0
13036355;01;414.39268491;1;375.5375;1.3253734167;444444444444;2013;2015;22;2;0;12;;1;1
13036400;01;631.88304763;0;1373.2222222;3;444444444111;2013;2015;49;1;1;9;;0;0
13036403;01;712.52173652;0;1000.5;6;111111444444;2013;2015;25;0;0;6;;0;1
13036403;02;712.52173652;0;209.71428571;5;111114444444;2013;2015;31;0;0;7;;1;0
13036404;02;745.2124548;0;1493.6;7;111111144444;2013;2015;35;0;0;5;;0;0
13036455;02;772.88794653;0;559;4;444111144444;2013;2015;34;1;0;8;;1;0
13036466;02;852.71143348;1;1658;3.1007808032;221144444411;2013;2015;27;1;0;6;;0;1
13036501;01;838.63115966;0;993.33333333;0;444444444444;2013;2015;46;3;0;12;;0;0
13036511;02;649.55037875;0;444.45416667;0.6260860779;444444444444;2013;2015;40;4;0;12;;1;0
13036582;02;497.51809616;0;1195.8;3.5119381372;477744411114;2013;2015;25;1;1;5;;0;1
13036614;01;1023.7116371;0;877.75;4;444444441111;2013;2015;30;1;0;8;0;0;0
13036662;01;504.12787846;0;570.225;0;446666666666;2013;2015;39;7;0;2;;0;0
13036696;01;565.2395642;0;626.25;4.4497754671;111141141144;2013;2015;36;1;0;4;;1;0
13036723;01;414.28719347;0;594.7;0.9628118777;444114444444;2013;2015;38;1;0;10;0;0;0
13036724;01;965.17897861;0;1089.9166667;0;444444444444;2013;2015;31;4;0;12;0;1;0
13036748;01;939.12349301;1;480.12083333;0.2678304955;444444444444;2013;2015;38;4;0;12;;1;0
13036777;01;701.32623278;0;506.70416667;0;444444444444;2013;2015;55;7;1;12;;1;0
13036782;01;888.38615602;0;506.70416667;0;444444444444;2013;2015;54;8;0;12;1;1;0
13036849;01;723.34239267;1;416.11875;4;444111144444;2013;2015;48;0;0;8;1;1;0
13036884;01;1615.8169238;0;513.05625;0;444444442222;2013;2015;36;0;0;8;;1;0
13036890;01;1138.9378707;0;1023.1666667;0;444444444444;2013;2015;60;5;1;12;0;0;0
13036895;02;429.64012972;1;510.93888889;0;488844444444;2013;2015;55;2;1;9;1;1;0
13036917;01;758.22585336;0;666.66666667;2.9093502791;411111111144;2013;2015;28;0;0;3;;1;1
13036917;02;758.22585336;0;1288;5;411111444444;2013;2015;23;2;0;7;;0;1
13036935;01;1017.9027075;0;506.70416667;0;444444444444;2013;2015;54;10;0;12;;1;0
13036948;01;726.29873204;0;1735.5;8;111144111144;2013;2015;57;15;1;4;;0;0
13036980;01;415.06840566;0;462.95;1;444444444441;2013;2015;48;1;0;11;;0;0
13036997;02;399.36914589;1;484.04090909;0.6355591823;144444444444;2013;2015;30;2;1;11;;1;0
13037018;02;288.87101402;1;854.16666667;4.9604619103;444444444444;2013;2015;49;1;0;12;;1;0
13037023;01;451.68762142;0;494;4.8545353799;111113444444;2013;2015;29;4;0;6;;0;1
13037047;01;595.10635682;0;908.4;1.9230401815;114444444444;2013;2015;42;2;0;10;;0;0
13037054;01;642.41430071;1;477.25;0.1136772521;797777774444;2013;2015;58;4;0;4;;0;0
13037091;01;864.09020137;0;459.845;2;444411444444;2013;2015;28;3;0;10;;1;1
13037108;01;746.65311713;0;506.70416667;0;444444444444;2013;2015;52;4;0;12;;0;0
13037129;02;507.00918662;0;449;7;333111111144;2013;2015;27;1;0;2;;0;1
13037154;01;891.1180128;1;1866.0833333;0;444444444444;2013;2015;59;3;0;12;;0;0
13037157;01;667.92448258;1;1153;9;111111111444;2013;2015;32;0;0;3;;1;0
