"proba_ass";"ident";"noi";"wpela16"
0.194;"14008746";"1";252.95609022
0.753;"14008747";"1";436.60362791
0.091;"14008767";"1";718.57619887
0.02;"14008769";"1";477.10688287
0.177;"14008770";"1";734.12661961
0.128;"14008773";"1";673.74939967
0.058;"14008780";"1";482.21584714
0.146;"14008790";"3";325.21637765
0.05;"14008819";"1";508.91799516
0.014;"14008837";"1";391.54518731
0.696;"14008843";"1";507.07897019
0.583;"14008851";"1";570.52976939
0.209;"14008889";"1";1084.0576669
0.087;"14008904";"2";517.64405459
0.181;"14008923";"3";724.45490221
0.077;"14008924";"2";472.94660709
0.043;"14008947";"1";538.40573268
0.229;"14008948";"1";526.50483009
0.083;"14008960";"2";491.84322475
0.809;"14008975";"2";368.55538519
0.15;"14008977";"2";653.18399806
0.234;"14008978";"3";694.26328458
0.081;"14008980";"1";1099.4368388
0.041;"14008992";"2";760.65648287
0.935;"14008993";"2";390.3671224
0.021;"14008997";"2";749.40559062
0.097;"14008999";"2";1039.8613276
0.128;"14009008";"1";450.01181279
0.577;"14009014";"1";332.37494833
0.017;"14009015";"2";424.70141242
0.67;"14009025";"1";484.77368909
0.075;"14009040";"1";600.60290491
0.742;"14009047";"1";800.83069847
0.03;"14009051";"1";851.80022048
0.093;"14009055";"2";1804.7531918
0.021;"14009065";"2";251.80881102
0.016;"14009067";"1";554.07098588
0.599;"14009079";"1";329.71812471
0.215;"14009080";"1";714.00741626
0.053;"14009092";"3";438.52393148
0.068;"14009103";"1";548.36464905
0.049;"14009114";"1";982.56851941
0.129;"14009152";"2";433.53270533
0.031;"14009166";"3";590.43984958
0.842;"14009180";"1";279.85902439
0.042;"14009191";"2";303.01425872
0.01;"14009196";"1";687.16517207
0.379;"14009200";"1";304.90196465
0.358;"14009200";"4";304.90196465
0.106;"14009206";"1";626.07763423
0.047;"14009208";"2";622.51152373
0.018;"14009216";"1";717.49441782
0.311;"14009245";"1";455.50296613
0.037;"14009248";"1";815.31761442
0.121;"14009256";"2";546.47390418
0.042;"14009291";"1";898.94004959
0.036;"14009299";"1";633.77082252
0.012;"14009299";"2";633.77082252
0.639;"14009316";"2";569.65707836
0.591;"14009344";"1";716.26436543
0.146;"14009353";"1";851.79608669
0.121;"14009362";"2";814.54645818
0.208;"14009381";"2";505.31223925
0.094;"14009382";"1";222.66385892
0.504;"14009435";"2";352.35783286
0.046;"14009477";"1";946.14584048
0.005;"14009480";"1";464.81813365
0.192;"14009482";"2";235.42180192
0.892;"14009484";"2";662.87109155
0.235;"14009489";"2";738.34425302
0.047;"14009493";"1";1071.018062
0.551;"14009500";"1";515.27226474
0.106;"14009516";"3";524.09497804
0.196;"14009518";"1";1090.5107976
0.12;"14009525";"1";1234.1488094
0.078;"14009528";"1";1701.1471363
0.022;"14009543";"1";1117.7600931
0.119;"14009554";"2";428.30946873
0.064;"14009576";"2";577.44072353
0.095;"14009592";"1";518.42575605
0.074;"14009602";"1";628.78714961
0.051;"14009623";"2";526.95695176
0.19;"14009635";"3";484.74794271
0.258;"14009679";"1";794.3913163
0.028;"14009694";"2";551.66628822
0.023;"14009697";"1";855.8853275
0.904;"14009722";"2";310.81727784
0.187;"14009725";"2";797.47789536
0.195;"14009726";"1";461.92024318
0.044;"14009730";"2";960.18454864
0.007;"14009760";"1";395.01073312
0.08;"14009774";"1";222.72938203
0.055;"14009797";"1";713.32256204
0.01;"14009804";"3";324.25049767
0.27;"14009808";"1";365.01980324
0.009;"14009835";"2";579.66369201
0.041;"14009859";"1";580.35863191
0.723;"14009866";"2";312.91675878
0.809;"14009868";"1";609.7364531
0.506;"14009871";"1";644.66918084
0.637;"14009878";"1";543.54368278
0.053;"14009886";"2";703.71432804
0.315;"14009897";"1";366.78472902
0.006;"14009897";"2";366.78472902
0.096;"14009897";"3";366.78472902
0.071;"14009899";"1";886.60696805
0.279;"14009910";"2";297.77202388
0.073;"14009934";"1";232.98797554
0.074;"14009947";"1";636.28713969
0.07;"14009956";"1";648.45923965
0.242;"14009963";"1";988.65064761
0.663;"14009973";"1";340.30379076
0.233;"14009974";"1";584.74205616
0.118;"14010003";"2";574.64721371
0.267;"14010012";"1";1122.2902727
0.023;"14010016";"1";484.87408335
0.378;"14010037";"1";511.86356791
0.03;"14010044";"1";647.38320679
0.175;"14010047";"1";737.15188297
0.029;"14010057";"2";460.42618932
0.021;"14010085";"1";899.7179994
0.042;"14010107";"1";801.19565082
0.957;"14010112";"1";299.04824578
0.348;"14010133";"1";1629.4243866
0.028;"14010140";"3";1208.1654459
0.495;"14010154";"2";1360.1681484
0.351;"14010167";"1";565.67420878
0.059;"14010172";"3";437.85805574
0.053;"14010217";"2";284.45598329
0.143;"14010219";"1";174.67929054
0.162;"14010221";"1";785.44044707
0.414;"14010241";"1";611.55605962
0.05;"14010245";"1";676.43575007
0.212;"14010255";"1";813.81858818
0.476;"14010281";"1";869.82732171
0.138;"14010286";"1";302.5322335
0.938;"14010310";"1";357.37352212
0.175;"14010319";"2";803.14743043
0.318;"14010326";"2";555.79577008
0.18;"14010338";"2";875.13369564
0.211;"14010348";"1";644.61664558
0.094;"14010369";"1";1476.2830079
0.064;"14010373";"1";833.48212593
0.932;"14010377";"1";742.60439538
0.018;"14010378";"2";436.62052863
0.06;"14010396";"1";748.86678751
0.045;"14010413";"3";629.44245859
0.003;"14010420";"2";839.62831436
0.28;"14010434";"1";602.00644181
0.12;"14010445";"3";285.24228123
0.076;"14010468";"1";2595.9313858
0.011;"14010468";"2";2595.9313858
0.455;"14010514";"2";511.11516652
0.237;"14010543";"1";548.88150372
0.724;"14010548";"4";864.57976461
0.348;"14010551";"1";1294.1581767
0.007;"14010558";"1";856.82694886
0.058;"14010558";"2";856.82694886
0.976;"14010564";"1";471.08639636
0.268;"14010574";"2";579.39994
0.008;"14010582";"1";745.10744649
0.129;"14010588";"2";688.76065712
0.192;"14010604";"2";482.33159209
0.031;"14010614";"1";469.38296115
0.076;"14010630";"6";570.62378268
0.057;"14010642";"1";630.95761862
0.109;"14010652";"1";488.93523091
0.026;"14010655";"2";1245.783635
0.098;"14010669";"2";611.27796377
0.476;"14010670";"1";501.13183025
0.087;"14010673";"1";400.81525989
0.739;"14010677";"1";640.02872597
0.025;"14010684";"2";381.503501
0.304;"14010694";"4";361.73216413
0.026;"14010725";"1";634.09037033
0.06;"14010735";"2";591.06263919
0.739;"14010754";"1";735.75776457
0.794;"14010762";"2";1349.0586051
0.501;"14010798";"1";752.07189816
0.066;"14010801";"1";165.31282135
0.06;"14010839";"1";531.77792016
0.003;"14010841";"2";499.83456677
0.088;"14010848";"1";512.4014099
0.84;"14010852";"1";438.28407322
0.031;"14010860";"3";374.73479692
0.644;"14010895";"2";418.94480819
0.04;"14010909";"1";257.51190626
0.027;"14010913";"1";470.02789516
0.144;"14010926";"2";1032.1029228
0.761;"14010931";"1";357.0627213
0.046;"14010940";"1";561.73283105
0.045;"14010961";"2";824.6094097
0.024;"14010964";"2";336.9273009
0.205;"14010972";"1";423.87909587
0.187;"14010999";"1";688.45611412
0.032;"14011003";"3";703.89394272
0.009;"14011016";"2";370.10258039
0.306;"14011017";"1";493.2787966
0.121;"14011018";"1";516.34132144
0.074;"14011025";"2";792.02692406
0.405;"14011032";"1";670.15348022
0.035;"14011047";"2";1628.5542515
0.089;"14011049";"3";413.64399552
0.065;"14011061";"1";603.81247775
0.076;"14011064";"2";490.51268529
0.018;"14011068";"1";149.2183985
0.022;"14011089";"2";776.90943636
0.058;"14011103";"2";1156.1812704
0.218;"14011120";"2";972.96856182
0.704;"14011121";"3";424.68503574
0.126;"14011123";"1";1223.1693829
0.059;"14011123";"2";1223.1693829
0.214;"14011136";"1";523.26317402
0.528;"14011137";"2";321.76528277
0.286;"14011170";"1";878.55342397
0.338;"14011178";"1";1149.7480548
0.123;"14011190";"1";876.66256942
0.493;"14011213";"1";1288.606123
0.186;"14011218";"1";1163.437819
0.319;"14011250";"1";937.4573127
0.861;"14011260";"1";497.17977538
0.382;"14011267";"1";1318.6821478
0.036;"14011275";"2";343.97275688
0.935;"14011280";"2";411.82117961
0.358;"14011291";"1";1067.6569179
0.023;"14011300";"2";3656.3319181
0.191;"14011315";"1";733.50941001
0.145;"14011318";"3";744.13192734
0.083;"14011330";"1";497.40590171
0.003;"14011332";"2";1129.4367888
0.217;"14011335";"1";462.54181541
0.005;"14011338";"2";302.16281726
0.03;"14011358";"1";837.98255418
0.032;"14011366";"1";583.47471043
0.035;"14011372";"1";625.00629214
0.026;"14011381";"1";385.25028623
0.026;"14011392";"1";619.34046127
0.83;"14011393";"2";633.51568144
0.047;"14011397";"1";277.16297306
0.083;"14011420";"1";877.45579548
0.063;"14011431";"1";1157.8903034
0.909;"14011436";"1";863.89184256
0.14;"14011442";"1";530.18788786
0.36;"14011444";"2";647.82648536
0.536;"14011451";"3";813.42152995
0.291;"14011463";"1";704.32430975
0.87;"14011489";"3";1672.0908386
0.201;"14011495";"1";565.44533238
0.261;"14011498";"2";402.05508444
0.18;"14011523";"1";519.05754267
0.05;"14011546";"2";1136.0501738
0.091;"14011548";"3";222.27130121
0.186;"14011561";"1";1481.954197
0.053;"14011581";"1";579.38950195
0.27;"14011628";"1";471.37811954
0.155;"14011647";"1";556.40229492
0.204;"14011660";"1";618.01513349
0.074;"14011679";"1";708.18176981
0.109;"14011686";"3";373.07366715
0.212;"14011694";"3";444.84107143
0.076;"14011701";"2";993.81793075
0.188;"14011733";"1";391.33983458
0.209;"14011741";"3";289.68860431
0.193;"14011752";"4";451.2750555
0.087;"14011762";"1";1119.6479716
0.05;"14011767";"1";681.7110932
0.035;"14011780";"1";568.95078782
0.031;"14011781";"1";660.69209081
0.224;"14011782";"1";1073.143996
0.364;"14011796";"3";504.27602323
0.104;"14011806";"1";304.22066001
0.006;"14011808";"1";356.26075755
0.017;"14011817";"1";694.40407651
0.335;"14011854";"2";512.83081808
0.085;"14011855";"1";804.84631692
0.004;"14011870";"1";416.1833112
0.085;"14011870";"3";416.1833112
0.158;"14011879";"1";541.679157
0.011;"14011884";"1";558.89525148
0.024;"14011888";"1";508.55687021
0.032;"14011889";"2";1135.5666307
0.038;"14011911";"1";686.88097218
0.064;"14011913";"1";690.6953862
0.027;"14011925";"2";398.54792147
0.059;"14011935";"1";469.31813139
0.896;"14011966";"1";654.15715068
0.012;"14011976";"4";435.56840392
0.062;"14011977";"1";482.28138251
0.271;"14011979";"1";1131.4918871
0.042;"14011984";"2";265.37588191
0.059;"14012015";"1";2407.9485922
0.145;"14012018";"1";677.69891169
0.145;"14012022";"1";440.00443374
0.172;"14012036";"2";571.24249002
0.219;"14012037";"2";937.94458782
0.142;"14012041";"2";541.80313116
0.121;"14012046";"1";825.02802664
0.16;"14012075";"1";393.09195826
0.176;"14012082";"1";546.25500135
0.056;"14012093";"1";991.24472172
0.197;"14012100";"1";554.53203655
0.178;"14012106";"3";551.95187408
0.16;"14012107";"4";660.34927262
0.071;"14012108";"2";615.21002223
0.045;"14012109";"1";985.9449723
0.057;"14012114";"1";509.61773871
0.226;"14012118";"3";485.87705754
0.037;"14012130";"1";638.83206086
0.838;"14012141";"2";673.58378212
0.695;"14012150";"2";623.283821
0.279;"14012156";"2";327.48163582
0.009;"14012164";"2";509.87618252
0.234;"14012166";"1";910.10310377
0.022;"14012192";"1";514.29698007
0.144;"14012199";"3";913.7310874
0.005;"14012216";"1";298.84370876
0.047;"14012257";"1";646.29527137
0.323;"14012271";"1";2286.0835375
0.548;"14012281";"1";714.33609563
0.06;"14012287";"1";499.17546884
0.329;"14012290";"1";444.28578177
0.048;"14012315";"1";935.62479749
0.063;"14012330";"2";416.89906052
0.046;"14012341";"2";284.05766407
0.029;"14012346";"1";559.99218341
0.026;"14012346";"2";559.99218341
0.499;"14012348";"1";591.73054509
0.063;"14012351";"2";317.21552393
0.005;"14012386";"1";398.31987277
0.037;"14012403";"1";615.02252309
0.105;"14012423";"1";760.47351125
0.303;"14012445";"1";353.77749056
0.105;"14012452";"1";775.71724006
0.031;"14012455";"2";376.38286193
0.06;"14012463";"1";1269.851596
0.118;"14012465";"2";224.73849664
0.016;"14012478";"2";576.33092813
0.181;"14012484";"2";292.09928333
0.493;"14012493";"1";661.72703005
0.043;"14012511";"2";537.55082987
0.057;"14012512";"1";605.26694732
0.049;"14012521";"2";690.82407419
0.014;"14012524";"7";153.52420157
0.026;"14012525";"1";486.24573589
0.207;"14012533";"1";459.85190441
0.013;"14012548";"3";1551.9107488
0.077;"14012557";"3";387.42076767
0.045;"14012559";"2";268.17733296
0.008;"14012563";"1";1020.9011858
0.05;"14012572";"1";385.55313704
0.977;"14012576";"1";489.94386554
0.218;"14012600";"1";458.45207482
0.007;"14012617";"1";693.12312798
0.11;"14012619";"1";859.50377877
0.808;"14012624";"1";2872.4077618
0.125;"14012671";"1";1170.2908211
0.091;"14012672";"2";369.83760379
0.042;"14012678";"2";441.91010152
0.323;"14012681";"2";430.48545583
0.134;"14012692";"2";346.713412
0.039;"14012695";"1";446.65015395
0.042;"14012696";"1";909.5821986
0.13;"14012696";"3";909.5821986
0.016;"14012722";"1";585.6885483
0.89;"14012734";"1";561.73904759
0.289;"14012739";"3";424.01595598
0.045;"14012772";"1";540.72934061
0.053;"14012805";"1";454.44913617
0.047;"14012806";"3";607.05944738
0.489;"14012828";"1";435.19376092
0.012;"14012828";"2";435.19376092
0.021;"14012832";"1";893.03869218
0.567;"14012836";"1";470.21451896
0.028;"14012841";"3";444.72628923
0.56;"14012848";"2";543.28789893
0.079;"14012863";"1";437.73215668
0.799;"14012894";"1";492.83706619
0.061;"14012919";"1";927.34153141
0.044;"14012919";"2";927.34153141
0.003;"14012925";"1";396.53772421
0.119;"14012932";"1";337.72933405
0.259;"14012936";"1";798.61103008
0.01;"14012942";"2";816.58258211
0.125;"14012979";"1";471.99382732
0.102;"14012984";"1";399.1223381
0.007;"14012985";"1";517.70974993
0.02;"14012998";"1";582.79547564
0.082;"14013004";"1";649.14997502
0.006;"14013012";"1";567.66655627
0.73;"14013028";"1";461.57118932
0.057;"14013028";"2";461.57118932
0.124;"14013032";"1";658.88298585
0.225;"14013041";"3";671.44653788
0.613;"14013058";"1";634.88523606
0.024;"14013084";"1";590.81808092
0.083;"14013091";"1";535.10523526
0.273;"14013093";"2";424.06440981
0.06;"14013113";"2";1415.269185
0.254;"14013116";"1";552.14435662
0.194;"14013120";"1";831.62691502
0.675;"14013124";"1";634.88931372
0.013;"14013137";"1";724.14122218
0.015;"14013153";"2";446.21290302
0.782;"14013155";"2";476.56030515
0.427;"14013157";"2";676.1043426
0.53;"14013158";"1";1003.6397476
0.001;"14013165";"2";398.7751646
0.012;"14013172";"1";480.19347613
0.125;"14013173";"1";241.78065153
0.268;"14013186";"1";377.3979109
0.047;"14013203";"1";750.10093389
0.005;"14013208";"1";481.17301055
0.206;"14013224";"3";588.89739771
0.014;"14013227";"1";218.26631308
0.053;"14013232";"1";437.58318726
0.01;"14013241";"2";412.60560178
0.133;"14013264";"1";360.28558335
0.189;"14013295";"1";847.95039908
0.238;"14013296";"2";711.14417063
0.003;"14013308";"2";916.37075051
0.812;"14013340";"2";1084.7178823
0.112;"14013350";"1";120.59448673
0.728;"14013354";"1";559.68451157
0.837;"14013358";"1";339.01143427
0.03;"14013372";"1";478.49413652
0.776;"14013379";"1";401.76290371
0.135;"14013379";"2";401.76290371
0.003;"14013383";"1";425.49417685
0.134;"14013386";"1";554.38812878
0.098;"14013395";"1";412.11400799
0.018;"14013399";"3";466.28125239
0.097;"14013406";"1";371.92837947
0.323;"14013407";"1";556.26638306
0.035;"14013450";"2";364.96896224
0.106;"14013453";"1";358.69878812
0.003;"14013456";"1";545.09624502
0.007;"14013470";"2";373.29983324
0.037;"14013491";"3";677.45897252
0.506;"14013517";"3";382.51910777
0.087;"14013520";"2";511.32658788
0.401;"14013533";"1";701.11475087
0.418;"14013542";"2";383.30039177
0.655;"14013551";"1";611.64887589
0.192;"14013553";"3";253.17738951
0.062;"14013558";"2";396.90581815
0.775;"14013563";"1";229.29674259
0.012;"14013568";"1";610.28610263
0.112;"14013569";"1";550.87179085
0.116;"14013572";"1";932.71228164
0.617;"14013574";"3";563.72421451
0.048;"14013585";"1";605.40169005
0.033;"14013589";"2";730.64224978
0.305;"14013592";"1";246.45773233
0.255;"14013593";"2";347.87771498
0.002;"14013603";"3";1821.7328129
0.169;"14013607";"2";124.1863043
0.027;"14013611";"1";643.48324217
0.003;"14013638";"1";863.63837795
0.033;"14013642";"1";830.33219368
0.679;"14013651";"1";254.88854425
0.046;"14013675";"1";1285.0817724
0.03;"14013678";"1";552.27747893
0.05;"14013689";"2";522.36213308
0.076;"14013700";"2";491.4189736
0.026;"14013703";"1";378.73106817
0.429;"14013719";"3";349.79379168
0.055;"14013722";"1";535.28030223
0.173;"14013724";"1";782.96327837
0.185;"14013727";"1";672.48305063
0.093;"14013743";"2";434.8065476
0.16;"14013746";"1";986.88846343
0.27;"14013749";"1";437.17108826
0.279;"14013764";"1";333.22963247
0.041;"14013770";"1";753.62234175
0.336;"14013776";"1";603.31351974
0.4;"14013784";"2";299.37382478
0.141;"14013793";"1";684.50447315
0.556;"14013794";"1";899.69110686
0.291;"14013796";"2";943.63390352
0.191;"14013810";"1";990.3522054
0.748;"14013820";"2";418.21645751
0.142;"14013833";"2";471.42399106
0.156;"14013850";"2";276.4227548
0.169;"14013856";"1";824.19417911
0.105;"14013867";"3";306.88662356
0.652;"14013874";"1";905.98583941
0.771;"14013972";"1";536.58996645
0.014;"14013985";"2";2032.5908316
0.17;"14014001";"1";749.81586837
0.277;"14014002";"3";614.02781535
0.009;"14014003";"1";597.12521885
0.067;"14014009";"1";425.02355217
0.415;"14014038";"1";363.5822137
0.304;"14014041";"1";636.46541853
0.408;"14014057";"1";878.92055481
0.132;"14014061";"3";527.3544279
0.098;"14014070";"1";386.30492044
0.095;"14014085";"1";763.71510165
0.083;"14014109";"1";536.91853231
0.692;"14014120";"1";648.49841325
0.069;"14014142";"2";103.48822536
0.474;"14014144";"2";455.0698709
0.09;"14014161";"1";334.75763753
0.147;"14014161";"2";334.75763753
0.244;"14014184";"1";707.5800904
0.992;"14014188";"1";703.19087485
0.071;"14014193";"1";572.26963084
0.09;"14014198";"2";1048.3596953
0.122;"14014215";"2";507.05505593
0.879;"14014239";"1";491.73278787
0.154;"14014243";"3";384.04861619
0.141;"14014280";"1";867.60989021
0.019;"14014283";"1";1003.7874894
0.99;"14014290";"1";598.49977657
0.138;"14014291";"2";352.25605423
0.085;"14014295";"1";397.28374662
0.049;"14014299";"1";450.47837514
0.216;"14014300";"2";492.33775955
0.153;"14014301";"2";806.8845921
0.072;"14014309";"1";492.19333497
0.644;"14014316";"1";623.75461128
0.05;"14014319";"1";377.44743532
0.754;"14014320";"1";408.55904691
0.008;"14014331";"1";1135.7710861
0.055;"14014344";"1";741.02057708
0.343;"14014374";"1";1158.7060185
0.694;"14014381";"1";278.57455815
0.022;"14014386";"2";445.65275012
0.034;"14014401";"1";469.02028027
0.179;"14014401";"2";469.02028027
0.004;"14014432";"1";1283.4988153
0.202;"14014446";"1";417.11412122
0.087;"14014447";"3";488.82850573
0.161;"14014450";"3";1061.4237684
0.126;"14014482";"2";678.44599041
0.356;"14014495";"1";449.90652612
0.132;"14014517";"1";1159.7835125
0.2;"14014526";"1";350.22396125
0.048;"14014529";"3";458.92466277
0.031;"14014530";"1";314.06635965
0.008;"14014531";"1";649.36453556
0.184;"14014532";"1";647.43811569
0.01;"14014561";"1";741.05094563
0.247;"14014577";"3";584.42740031
0.044;"14014583";"1";1902.5284946
0.18;"14014591";"2";751.75875251
0.139;"14014596";"1";589.79444414
0.18;"14014612";"1";1218.2351977
0.22;"14014631";"2";992.3236193
0.002;"14014635";"2";1813.3799221
0.234;"14014643";"1";1022.7308735
0.112;"14014647";"1";500.24927751
0.438;"14014651";"2";280.89055627
0.071;"14014656";"1";330.73666582
0.053;"14014661";"2";983.57833546
0.014;"14014692";"2";657.20149093
0.072;"14014700";"1";625.23054716
0.176;"14014713";"1";538.60422493
0.198;"14014713";"3";538.60422493
0.139;"14014764";"1";744.35223789
0.139;"14014764";"2";744.35223789
